,state_left,state_right,choice,resultant_state,trial,reward,participant,task,is_training
5862,2,3,3,1,112,4,46,1,True
5863,0,1,1,1,113,2,46,1,True
5864,1,0,1,1,114,2,46,1,True
5865,1,0,1,1,115,3,46,1,True
5866,0,1,1,1,116,0,46,1,True
5867,1,0,0,0,117,5,46,1,True
5868,2,3,2,0,118,4,46,1,True
5869,3,2,2,0,119,4,46,1,True
5870,3,2,2,0,120,1,46,1,True
5871,3,2,2,0,121,1,46,1,True
5872,3,2,3,1,122,3,46,1,True
5873,2,3,3,1,123,3,46,1,True
5874,3,2,3,1,124,1,46,1,True
5875,0,1,1,1,0,2,47,1,True
5876,2,3,2,0,1,-2,47,1,True
5877,1,0,1,1,2,4,47,1,True
5878,1,0,1,1,3,5,47,1,True
5879,0,1,1,1,4,4,47,1,True
5880,0,1,1,1,5,4,47,1,True
5881,3,2,2,0,6,-4,47,1,True
5882,0,1,1,1,7,3,47,1,True
5883,0,1,1,1,8,-1,47,1,True
5884,2,3,3,1,9,1,47,1,True
5885,1,0,1,1,10,0,47,1,True
5886,1,0,1,1,11,0,47,1,True
5887,1,0,1,1,12,1,47,1,True
5888,1,0,1,1,13,2,47,1,True
5889,3,2,3,1,14,2,47,1,True
5890,0,1,1,1,15,1,47,1,True
5891,1,0,1,1,16,4,47,1,True
5892,1,0,1,1,17,1,47,1,True
5893,3,2,3,1,18,1,47,1,True
5894,2,3,3,1,19,2,47,1,True
5895,2,3,3,1,20,4,47,1,True
5896,3,2,3,1,21,3,47,1,True
5897,0,1,1,1,22,4,47,1,True
5898,0,1,1,1,23,1,47,1,True
5899,0,1,1,1,24,2,47,1,True
5900,2,3,3,1,25,2,47,1,True
5901,0,1,1,1,26,5,47,1,True
5902,1,0,1,1,27,5,47,1,True
5903,2,3,3,1,28,3,47,1,True
5904,2,3,3,1,29,2,47,1,True
5905,2,3,3,1,30,2,47,1,True
5906,2,3,3,1,31,0,47,1,True
5907,0,1,1,1,32,-2,47,1,True
5908,3,2,3,1,33,-1,47,1,True
5909,0,1,0,0,34,2,47,1,True
5910,3,2,2,0,35,3,47,1,True
5911,2,3,2,0,36,-1,47,1,True
5912,1,0,0,0,37,1,47,1,True
5913,0,1,0,0,38,0,47,1,True
5914,1,0,0,0,39,2,47,1,True
5915,2,3,2,0,40,5,47,1,True
5916,2,3,2,0,41,2,47,1,True
5917,2,3,2,0,42,4,47,1,True
5918,2,3,2,0,43,4,47,1,True
5919,2,3,2,0,44,1,47,1,True
5920,2,3,2,0,45,0,47,1,True
5921,2,3,2,0,46,0,47,1,True
5922,2,3,2,0,47,-1,47,1,True
5923,2,3,2,0,48,-1,47,1,True
5924,1,0,0,0,49,1,47,1,True
5925,0,1,0,0,50,1,47,1,True
5926,3,2,3,1,51,3,47,1,True
5927,0,1,1,1,52,0,47,1,True
5928,1,0,1,1,53,-1,47,1,True
5929,0,1,1,1,54,-4,47,1,True
5930,1,0,0,0,55,3,47,1,True
5931,2,3,3,1,56,-3,47,1,True
5932,0,1,0,0,57,5,47,1,True
5933,2,3,2,0,58,4,47,1,True
5934,3,2,2,0,59,3,47,1,True
5935,1,0,1,1,60,-3,47,1,True
5936,3,2,2,0,61,1,47,1,True
5937,1,0,0,0,62,-3,47,1,True
5938,3,2,2,0,63,-1,47,1,True
5939,0,1,0,0,64,-1,47,1,True
5940,0,1,1,1,65,-1,47,1,True
5941,3,2,3,1,66,-4,47,1,True
5942,0,1,1,1,67,-3,47,1,True
5943,3,2,2,0,68,1,47,1,True
5944,2,3,2,0,69,2,47,1,True
5945,2,3,2,0,70,2,47,1,True
5946,3,2,2,0,71,4,47,1,True
5947,0,1,0,0,72,4,47,1,True
5948,0,1,0,0,73,5,47,1,True
5949,0,1,0,0,74,3,47,1,True
5950,1,0,0,0,75,4,47,1,True
5951,1,0,0,0,76,5,47,1,True
5952,1,0,0,0,77,4,47,1,True
5953,2,3,2,0,78,3,47,1,True
5954,3,2,2,0,79,2,47,1,True
5955,2,3,2,0,80,2,47,1,True
5956,3,2,2,0,81,3,47,1,True
5957,1,0,0,0,82,3,47,1,True
5958,0,1,0,0,83,5,47,1,True
5959,3,2,2,0,84,3,47,1,True
5960,2,3,2,0,85,5,47,1,True
5961,3,2,2,0,86,0,47,1,True
5962,1,0,0,0,87,1,47,1,True
5963,2,3,2,0,88,1,47,1,True
5964,1,0,0,0,89,0,47,1,True
5965,0,1,0,0,90,2,47,1,True
5966,3,2,2,0,91,4,47,1,True
5967,2,3,2,0,92,4,47,1,True
5968,2,3,2,0,93,1,47,1,True
5969,0,1,0,0,94,2,47,1,True
5970,3,2,2,0,95,4,47,1,True
5971,1,0,0,0,96,5,47,1,True
5972,0,1,0,0,97,3,47,1,True
5973,3,2,3,1,98,-3,47,1,True
5974,3,2,2,0,99,5,47,1,True
5975,0,1,0,0,100,4,47,1,True
5976,0,1,0,0,101,2,47,1,True
5977,2,3,2,0,102,5,47,1,True
5978,3,2,2,0,103,3,47,1,True
5979,3,2,2,0,104,5,47,1,True
5980,3,2,2,0,105,4,47,1,True
5981,0,1,0,0,106,4,47,1,True
5982,2,3,2,0,107,3,47,1,True
5983,3,2,2,0,108,1,47,1,True
5984,0,1,0,0,109,2,47,1,True
5985,0,1,0,0,110,3,47,1,True
5986,3,2,2,0,111,5,47,1,True
5987,1,0,0,0,112,4,47,1,True
5988,0,1,0,0,113,4,47,1,True
5989,3,2,2,0,114,4,47,1,True
5990,3,2,3,1,115,-4,47,1,True
5991,2,3,2,0,116,4,47,1,True
5992,3,2,2,0,117,3,47,1,True
5993,2,3,2,0,118,-1,47,1,True
5994,0,1,0,0,119,-2,47,1,True
5995,3,2,2,0,120,-3,47,1,True
5996,1,0,1,1,121,4,47,1,True
5997,3,2,3,1,122,4,47,1,True
5998,2,3,3,1,123,4,47,1,True
5999,3,2,3,1,124,4,47,1,True
6000,3,2,2,0,0,-1,48,1,True
6001,1,0,1,1,1,4,48,1,True
6002,3,2,3,1,2,3,48,1,True
6003,3,2,3,1,3,4,48,1,True
6004,2,3,3,1,4,4,48,1,True
6005,1,0,0,0,5,-3,48,1,True
6006,0,1,1,1,6,5,48,1,True
6007,1,0,1,1,7,5,48,1,True
6008,2,3,3,1,8,2,48,1,True
6009,1,0,1,1,9,-1,48,1,True
6010,2,3,2,0,10,2,48,1,True
6011,1,0,1,1,11,0,48,1,True
6012,3,2,3,1,12,-1,48,1,True
6013,2,3,2,0,13,5,48,1,True
6014,3,2,-1,-1,14,0,48,1,True
6015,1,0,-1,-1,15,0,48,1,True
6016,0,1,-1,-1,16,0,48,1,True
6017,0,1,-1,-1,17,0,48,1,True
6018,2,3,-1,-1,18,0,48,1,True
6019,1,0,-1,-1,19,0,48,1,True
6020,3,2,-1,-1,20,0,48,1,True
6021,0,1,-1,-1,21,0,48,1,True
6022,0,1,-1,-1,22,0,48,1,True
6023,2,3,-1,-1,23,0,48,1,True
6024,3,2,-1,-1,24,0,48,1,True
6025,0,1,-1,-1,25,0,48,1,True
6026,0,1,-1,-1,26,0,48,1,True
6027,0,1,-1,-1,27,0,48,1,True
6028,2,3,-1,-1,28,0,48,1,True
6029,2,3,-1,-1,29,0,48,1,True
6030,2,3,-1,-1,30,0,48,1,True
6031,1,0,-1,-1,31,0,48,1,True
6032,3,2,-1,-1,32,0,48,1,True
6033,3,2,-1,-1,33,0,48,1,True
6034,1,0,-1,-1,34,0,48,1,True
6035,3,2,-1,-1,35,0,48,1,True
6036,1,0,-1,-1,36,0,48,1,True
6037,0,1,-1,-1,37,0,48,1,True
6038,1,0,-1,-1,38,0,48,1,True
6039,1,0,-1,-1,39,0,48,1,True
6040,2,3,-1,-1,40,0,48,1,True
6041,2,3,-1,-1,41,0,48,1,True
6042,3,2,-1,-1,42,0,48,1,True
6043,0,1,-1,-1,43,0,48,1,True
6044,1,0,-1,-1,44,0,48,1,True
6045,0,1,-1,-1,45,0,48,1,True
6046,2,3,-1,-1,46,0,48,1,True
6047,3,2,-1,-1,47,0,48,1,True
6048,3,2,-1,-1,48,0,48,1,True
6049,3,2,-1,-1,49,0,48,1,True
6050,1,0,-1,-1,50,0,48,1,True
6051,2,3,-1,-1,51,0,48,1,True
6052,2,3,-1,-1,52,0,48,1,True
6053,0,1,-1,-1,53,0,48,1,True
6054,0,1,-1,-1,54,0,48,1,True
6055,2,3,-1,-1,55,0,48,1,True
6056,3,2,-1,-1,56,0,48,1,True
6057,3,2,-1,-1,57,0,48,1,True
6058,1,0,-1,-1,58,0,48,1,True
6059,0,1,-1,-1,59,0,48,1,True
6060,3,2,-1,-1,60,0,48,1,True
6061,2,3,-1,-1,61,0,48,1,True
6062,3,2,-1,-1,62,0,48,1,True
6063,3,2,-1,-1,63,0,48,1,True
6064,0,1,-1,-1,64,0,48,1,True
6065,0,1,-1,-1,65,0,48,1,True
6066,1,0,-1,-1,66,0,48,1,True
6067,3,2,-1,-1,67,0,48,1,True
6068,1,0,-1,-1,68,0,48,1,True
6069,1,0,-1,-1,69,0,48,1,True
6070,2,3,-1,-1,70,0,48,1,True
6071,3,2,-1,-1,71,0,48,1,True
6072,1,0,-1,-1,72,0,48,1,True
6073,3,2,-1,-1,73,0,48,1,True
6074,2,3,-1,-1,74,0,48,1,True
6075,0,1,-1,-1,75,0,48,1,True
6076,2,3,-1,-1,76,0,48,1,True
6077,3,2,-1,-1,77,0,48,1,True
6078,1,0,-1,-1,78,0,48,1,True
6079,2,3,-1,-1,79,0,48,1,True
6080,3,2,-1,-1,80,0,48,1,True
6081,3,2,-1,-1,81,0,48,1,True
6082,1,0,-1,-1,82,0,48,1,True
6083,1,0,-1,-1,83,0,48,1,True
6084,3,2,-1,-1,84,0,48,1,True
6085,2,3,-1,-1,85,0,48,1,True
6086,3,2,-1,-1,86,0,48,1,True
6087,0,1,-1,-1,87,0,48,1,True
6088,2,3,-1,-1,88,0,48,1,True
6089,1,0,-1,-1,89,0,48,1,True
6090,0,1,-1,-1,90,0,48,1,True
6091,3,2,-1,-1,91,0,48,1,True
6092,3,2,-1,-1,92,0,48,1,True
6093,3,2,-1,-1,93,0,48,1,True
6094,3,2,-1,-1,94,0,48,1,True
6095,0,1,-1,-1,95,0,48,1,True
6096,2,3,-1,-1,96,0,48,1,True
6097,1,0,-1,-1,97,0,48,1,True
6098,3,2,-1,-1,98,0,48,1,True
6099,0,1,-1,-1,99,0,48,1,True
6100,3,2,-1,-1,100,0,48,1,True
6101,3,2,-1,-1,101,0,48,1,True
6102,3,2,-1,-1,102,0,48,1,True
6103,2,3,-1,-1,103,0,48,1,True
6104,3,2,-1,-1,104,0,48,1,True
6105,0,1,-1,-1,105,0,48,1,True
6106,0,1,-1,-1,106,0,48,1,True
6107,0,1,-1,-1,107,0,48,1,True
6108,3,2,-1,-1,108,0,48,1,True
6109,0,1,-1,-1,109,0,48,1,True
6110,0,1,-1,-1,110,0,48,1,True
6111,1,0,-1,-1,111,0,48,1,True
6112,0,1,-1,-1,112,0,48,1,True
6113,0,1,-1,-1,113,0,48,1,True
6114,1,0,-1,-1,114,0,48,1,True
6115,0,1,-1,-1,115,0,48,1,True
6116,0,1,-1,-1,116,0,48,1,True
6117,3,2,-1,-1,117,0,48,1,True
6118,2,3,-1,-1,118,0,48,1,True
6119,3,2,-1,-1,119,0,48,1,True
6120,3,2,-1,-1,120,0,48,1,True
6121,0,1,-1,-1,121,0,48,1,True
6122,2,3,-1,-1,122,0,48,1,True
6123,3,2,-1,-1,123,0,48,1,True
6124,3,2,-1,-1,124,0,48,1,True
6125,1,0,0,0,0,1,49,1,True
6126,3,2,3,1,1,-4,49,1,True
6127,1,0,0,0,2,-1,49,1,True
6128,3,2,2,0,3,-1,49,1,True
6129,3,2,2,0,4,-2,49,1,True
6130,2,3,3,1,5,-3,49,1,True
6131,1,0,1,1,6,0,49,1,True
6132,2,3,3,1,7,1,49,1,True
6133,0,1,1,1,8,3,49,1,True
6134,2,3,3,1,9,3,49,1,True
6135,1,0,1,1,10,3,49,1,True
6136,2,3,3,1,11,2,49,1,True
6137,1,0,1,1,12,2,49,1,True
6138,1,0,1,1,13,4,49,1,True
6139,3,2,3,1,14,0,49,1,True
6140,2,3,3,1,15,1,49,1,True
6141,1,0,1,1,16,3,49,1,True
6142,1,0,1,1,17,3,49,1,True
6143,3,2,3,1,18,4,49,1,True
6144,2,3,3,1,19,5,49,1,True
6145,0,1,1,1,20,5,49,1,True
6146,1,0,1,1,21,3,49,1,True
6147,3,2,3,1,22,-1,49,1,True
6148,2,3,2,0,23,-3,49,1,True
6149,0,1,1,1,24,-1,49,1,True
6150,0,1,1,1,25,5,49,1,True
6151,0,1,1,1,26,5,49,1,True
6152,0,1,1,1,27,3,49,1,True
6153,1,0,1,1,28,0,49,1,True
6154,3,2,3,1,29,-4,49,1,True
6155,3,2,2,0,30,-3,49,1,True
6156,2,3,3,1,31,-1,49,1,True
6157,3,2,3,1,32,-1,49,1,True
6158,1,0,-1,-1,33,0,49,1,True
6159,3,2,3,1,34,-4,49,1,True
6160,3,2,2,0,35,5,49,1,True
6161,2,3,2,0,36,3,49,1,True
6162,1,0,0,0,37,1,49,1,True
6163,2,3,2,0,38,0,49,1,True
6164,3,2,2,0,39,1,49,1,True
6165,0,1,0,0,40,4,49,1,True
6166,1,0,0,0,41,5,49,1,True
6167,2,3,3,1,42,1,49,1,True
6168,0,1,0,0,43,4,49,1,True
6169,3,2,2,0,44,1,49,1,True
6170,1,0,0,0,45,1,49,1,True
6171,1,0,0,0,46,4,49,1,True
6172,3,2,2,0,47,4,49,1,True
6173,0,1,0,0,48,4,49,1,True
6174,2,3,2,0,49,0,49,1,True
6175,0,1,0,0,50,0,49,1,True
6176,3,2,2,0,51,4,49,1,True
6177,1,0,0,0,52,5,49,1,True
6178,0,1,0,0,53,4,49,1,True
6179,0,1,0,0,54,3,49,1,True
6180,0,1,0,0,55,4,49,1,True
6181,2,3,2,0,56,2,49,1,True
6182,2,3,2,0,57,1,49,1,True
6183,2,3,3,1,58,2,49,1,True
6184,0,1,0,0,59,1,49,1,True
6185,1,0,0,0,60,1,49,1,True
6186,2,3,2,0,61,2,49,1,True
6187,3,2,2,0,62,4,49,1,True
6188,0,1,0,0,63,5,49,1,True
6189,2,3,2,0,64,5,49,1,True
6190,1,0,0,0,65,2,49,1,True
6191,2,3,2,0,66,3,49,1,True
6192,1,0,0,0,67,4,49,1,True
6193,1,0,0,0,68,3,49,1,True
6194,3,2,3,1,69,4,49,1,True
6195,3,2,3,1,70,4,49,1,True
6196,0,1,0,0,71,2,49,1,True
6197,3,2,3,1,72,2,49,1,True
6198,0,1,0,0,73,-3,49,1,True
6199,2,3,3,1,74,-1,49,1,True
6200,1,0,1,1,75,-2,49,1,True
6201,3,2,2,0,76,-2,49,1,True
6202,1,0,0,0,77,-2,49,1,True
6203,2,3,2,0,78,-3,49,1,True
6204,1,0,0,0,79,-4,49,1,True
6205,1,0,1,1,80,0,49,1,True
6206,1,0,1,1,81,5,49,1,True
6207,2,3,2,0,82,-1,49,1,True
6208,3,2,2,0,83,-3,49,1,True
6209,0,1,1,1,84,5,49,1,True
6210,0,1,1,1,85,4,49,1,True
6211,3,2,3,1,86,5,49,1,True
6212,0,1,1,1,87,4,49,1,True
6213,3,2,3,1,88,3,49,1,True
6214,2,3,3,1,89,3,49,1,True
6215,3,2,3,1,90,2,49,1,True
6216,3,2,3,1,91,2,49,1,True
6217,0,1,1,1,92,0,49,1,True
6218,0,1,1,1,93,1,49,1,True
6219,2,3,3,1,94,-2,49,1,True
6220,2,3,2,0,95,4,49,1,True
6221,3,2,2,0,96,3,49,1,True
6222,2,3,2,0,97,5,49,1,True
6223,1,0,0,0,98,5,49,1,True
6224,1,0,0,0,99,3,49,1,True
6225,1,0,0,0,100,5,49,1,True
6226,3,2,2,0,101,3,49,1,True
6227,3,2,2,0,102,3,49,1,True
6228,0,1,0,0,103,0,49,1,True
6229,2,3,2,0,104,-4,49,1,True
6230,1,0,1,1,105,-2,49,1,True
6231,2,3,3,1,106,-4,49,1,True
6232,0,1,0,0,107,-1,49,1,True
6233,0,1,0,0,108,-1,49,1,True
6234,3,2,3,1,109,4,49,1,True
6235,2,3,2,0,110,1,49,1,True
6236,2,3,3,1,111,4,49,1,True
6237,0,1,1,1,112,5,49,1,True
6238,2,3,3,1,113,4,49,1,True
6239,1,0,1,1,114,3,49,1,True
6240,3,2,3,1,115,1,49,1,True
6241,3,2,3,1,116,-2,49,1,True
6242,1,0,1,1,117,-3,49,1,True
6243,3,2,2,0,118,-1,49,1,True
6244,0,1,0,0,119,0,49,1,True
6245,2,3,2,0,120,-3,49,1,True
6246,1,0,1,1,121,-1,49,1,True
6247,0,1,1,1,122,-3,49,1,True
6248,1,0,0,0,123,-2,49,1,True
6249,3,2,2,0,124,-1,49,1,True
6250,3,2,2,0,0,5,50,1,True
6251,2,3,3,1,1,-4,50,1,True
6252,3,2,2,0,2,2,50,1,True
6253,1,0,1,1,3,-2,50,1,True
6254,2,3,2,0,4,1,50,1,True
6255,1,0,-1,-1,5,0,50,1,True
6256,1,0,0,0,6,-2,50,1,True
6257,1,0,1,1,7,1,50,1,True
6258,1,0,1,1,8,1,50,1,True
6259,3,2,3,1,9,2,50,1,True
6260,1,0,0,0,10,0,50,1,True
6261,0,1,0,0,11,0,50,1,True
6262,2,3,3,1,12,2,50,1,True
6263,1,0,0,0,13,0,50,1,True
6264,1,0,1,1,14,1,50,1,True
6265,0,1,0,0,15,0,50,1,True
6266,1,0,0,0,16,-1,50,1,True
6267,2,3,2,0,17,-3,50,1,True
6268,2,3,3,1,18,0,50,1,True
6269,2,3,2,0,19,-3,50,1,True
6270,1,0,1,1,20,-1,50,1,True
6271,0,1,1,1,21,-3,50,1,True
6272,2,3,2,0,22,-3,50,1,True
6273,3,2,2,0,23,2,50,1,True
6274,3,2,2,0,24,0,50,1,True
6275,2,3,2,0,25,1,50,1,True
6276,1,0,1,1,26,1,50,1,True
6277,1,0,1,1,27,2,50,1,True
6278,1,0,1,1,28,3,50,1,True
6279,2,3,2,0,29,0,50,1,True
6280,2,3,2,0,30,4,50,1,True
6281,3,2,2,0,31,4,50,1,True
6282,2,3,3,1,32,5,50,1,True
6283,2,3,2,0,33,1,50,1,True
6284,3,2,2,0,34,2,50,1,True
6285,3,2,3,1,35,3,50,1,True
6286,2,3,2,0,36,5,50,1,True
6287,3,2,3,1,37,4,50,1,True
6288,1,0,1,1,38,4,50,1,True
6289,1,0,1,1,39,1,50,1,True
6290,1,0,0,0,40,1,50,1,True
6291,0,1,0,0,41,4,50,1,True
6292,0,1,0,0,42,4,50,1,True
6293,0,1,0,0,43,1,50,1,True
6294,0,1,0,0,44,2,50,1,True
6295,0,1,0,0,45,2,50,1,True
6296,1,0,0,0,46,-1,50,1,True
6297,1,0,1,1,47,1,50,1,True
6298,2,3,3,1,48,4,50,1,True
6299,3,2,3,1,49,3,50,1,True
6300,1,0,1,1,50,3,50,1,True
6301,2,3,3,1,51,3,50,1,True
6302,0,1,1,1,52,0,50,1,True
6303,1,0,0,0,53,-3,50,1,True
6304,2,3,3,1,54,4,50,1,True
6305,0,1,0,0,55,-3,50,1,True
6306,0,1,1,1,56,2,50,1,True
6307,1,0,1,1,57,1,50,1,True
6308,2,3,3,1,58,1,50,1,True
6309,0,1,1,1,59,2,50,1,True
6310,1,0,0,0,60,-2,50,1,True
6311,2,3,3,1,61,5,50,1,True
6312,0,1,-1,-1,62,0,50,1,True
6313,0,1,1,1,63,3,50,1,True
6314,1,0,1,1,64,4,50,1,True
6315,0,1,1,1,65,5,50,1,True
6316,2,3,3,1,66,4,50,1,True
6317,1,0,0,0,67,-4,50,1,True
6318,3,2,3,1,68,-4,50,1,True
6319,0,1,1,1,69,-2,50,1,True
6320,2,3,2,0,70,-4,50,1,True
6321,3,2,2,0,71,-3,50,1,True
6322,3,2,3,1,72,1,50,1,True
6323,1,0,1,1,73,-1,50,1,True
6324,0,1,0,0,74,-2,50,1,True
6325,2,3,3,1,75,-3,50,1,True
6326,1,0,1,1,76,-2,50,1,True
6327,2,3,3,1,77,-3,50,1,True
6328,1,0,1,1,78,-4,50,1,True
6329,1,0,1,1,79,-4,50,1,True
6330,0,1,0,0,80,4,50,1,True
6331,3,2,2,0,81,3,50,1,True
6332,3,2,2,0,82,4,50,1,True
6333,2,3,2,0,83,3,50,1,True
6334,2,3,2,0,84,3,50,1,True
6335,1,0,0,0,85,5,50,1,True
6336,1,0,0,0,86,2,50,1,True
6337,3,2,2,0,87,4,50,1,True
6338,0,1,0,0,88,3,50,1,True
6339,2,3,2,0,89,1,50,1,True
6340,3,2,2,0,90,3,50,1,True
6341,2,3,2,0,91,2,50,1,True
6342,1,0,0,0,92,-3,50,1,True
6343,1,0,0,0,93,-3,50,1,True
6344,0,1,0,0,94,-3,50,1,True
6345,2,3,3,1,95,3,50,1,True
6346,3,2,3,1,96,1,50,1,True
6347,1,0,1,1,97,1,50,1,True
6348,1,0,1,1,98,1,50,1,True
6349,2,3,3,1,99,2,50,1,True
6350,1,0,0,0,100,2,50,1,True
6351,2,3,2,0,101,3,50,1,True
6352,1,0,1,1,102,5,50,1,True
6353,0,1,-1,-1,103,0,50,1,True
6354,3,2,2,0,104,-1,50,1,True
6355,3,2,3,1,105,-1,50,1,True
6356,3,2,2,0,106,-1,50,1,True
6357,1,0,1,1,107,-2,50,1,True
6358,3,2,2,0,108,2,50,1,True
6359,2,3,2,0,109,-2,50,1,True
6360,3,2,2,0,110,0,50,1,True
6361,3,2,2,0,111,-1,50,1,True
6362,3,2,3,1,112,4,50,1,True
6363,1,0,1,1,113,4,50,1,True
6364,2,3,3,1,114,2,50,1,True
6365,1,0,-1,-1,115,0,50,1,True
6366,3,2,3,1,116,0,50,1,True
6367,2,3,3,1,117,-1,50,1,True
6368,0,1,0,0,118,3,50,1,True
6369,3,2,2,0,119,0,50,1,True
6370,3,2,2,0,120,-3,50,1,True
6371,0,1,0,0,121,-3,50,1,True
6372,1,0,0,0,122,-3,50,1,True
6373,3,2,3,1,123,-2,50,1,True
6374,2,3,2,0,124,0,50,1,True
6375,3,2,3,1,0,-2,51,1,True
6376,1,0,0,0,1,5,51,1,True
6377,2,3,2,0,2,4,51,1,True
6378,0,1,0,0,3,0,51,1,True
6379,1,0,1,1,4,-3,51,1,True
6380,3,2,2,0,5,2,51,1,True
6381,3,2,-1,-1,6,0,51,1,True
6382,3,2,2,0,7,-2,51,1,True
6383,0,1,0,0,8,-1,51,1,True
6384,1,0,0,0,9,1,51,1,True
6385,1,0,1,1,10,0,51,1,True
6386,0,1,1,1,11,0,51,1,True
6387,2,3,3,1,12,-2,51,1,True
6388,2,3,2,0,13,-1,51,1,True
6389,3,2,3,1,14,-3,51,1,True
6390,3,2,2,0,15,-4,51,1,True
6391,3,2,3,1,16,-4,51,1,True
6392,3,2,2,0,17,-3,51,1,True
6393,0,1,1,1,18,-4,51,1,True
6394,2,3,2,0,19,-3,51,1,True
6395,3,2,2,0,20,-3,51,1,True
6396,0,1,0,0,21,-4,51,1,True
6397,3,2,3,1,22,0,51,1,True
6398,2,3,2,0,23,-4,51,1,True
6399,0,1,1,1,24,1,51,1,True
6400,0,1,1,1,25,2,51,1,True
6401,1,0,1,1,26,2,51,1,True
6402,1,0,0,0,27,-1,51,1,True
6403,3,2,3,1,28,5,51,1,True
6404,2,3,-1,-1,29,0,51,1,True
6405,2,3,2,0,30,-4,51,1,True
6406,2,3,3,1,31,2,51,1,True
6407,1,0,1,1,32,2,51,1,True
6408,0,1,-1,-1,33,0,51,1,True
6409,1,0,1,1,34,1,51,1,True
6410,0,1,1,1,35,3,51,1,True
6411,3,2,3,1,36,5,51,1,True
6412,1,0,1,1,37,3,51,1,True
6413,3,2,3,1,38,4,51,1,True
6414,2,3,3,1,39,4,51,1,True
6415,0,1,1,1,40,2,51,1,True
6416,0,1,1,1,41,1,51,1,True
6417,3,2,3,1,42,-2,51,1,True
6418,1,0,0,0,43,2,51,1,True
6419,3,2,3,1,44,-2,51,1,True
6420,3,2,2,0,45,1,51,1,True
6421,2,3,3,1,46,-1,51,1,True
6422,3,2,2,0,47,1,51,1,True
6423,2,3,-1,-1,48,0,51,1,True
6424,3,2,2,0,49,0,51,1,True
6425,1,0,0,0,50,-2,51,1,True
6426,0,1,0,0,51,0,51,1,True
6427,2,3,3,1,52,-1,51,1,True
6428,2,3,2,0,53,1,51,1,True
6429,1,0,0,0,54,-2,51,1,True
6430,2,3,2,0,55,-3,51,1,True
6431,0,1,1,1,56,-3,51,1,True
6432,2,3,2,0,57,-3,51,1,True
6433,0,1,1,1,58,-2,51,1,True
6434,1,0,1,1,59,0,51,1,True
6435,2,3,2,0,60,-2,51,1,True
6436,3,2,3,1,61,-3,51,1,True
6437,0,1,1,1,62,-2,51,1,True
6438,2,3,3,1,63,-3,51,1,True
6439,0,1,0,0,64,-3,51,1,True
6440,1,0,0,0,65,-3,51,1,True
6441,3,2,3,1,66,1,51,1,True
6442,1,0,0,0,67,-1,51,1,True
6443,2,3,3,1,68,5,51,1,True
6444,2,3,2,0,69,-1,51,1,True
6445,1,0,0,0,70,-4,51,1,True
6446,3,2,3,1,71,5,51,1,True
6447,3,2,2,0,72,-4,51,1,True
6448,3,2,3,1,73,3,51,1,True
6449,3,2,3,1,74,4,51,1,True
6450,3,2,3,1,75,4,51,1,True
6451,0,1,1,1,76,3,51,1,True
6452,3,2,2,0,77,0,51,1,True
6453,2,3,2,0,78,1,51,1,True
6454,3,2,2,0,79,-1,51,1,True
6455,1,0,1,1,80,-2,51,1,True
6456,2,3,3,1,81,-1,51,1,True
6457,0,1,0,0,82,3,51,1,True
6458,2,3,2,0,83,3,51,1,True
6459,2,3,3,1,84,4,51,1,True
6460,0,1,1,1,85,-2,51,1,True
6461,0,1,0,0,86,3,51,1,True
6462,3,2,2,0,87,3,51,1,True
6463,2,3,2,0,88,4,51,1,True
6464,1,0,1,1,89,0,51,1,True
6465,1,0,0,0,90,4,51,1,True
6466,2,3,3,1,91,-1,51,1,True
6467,3,2,2,0,92,3,51,1,True
6468,2,3,2,0,93,5,51,1,True
6469,1,0,0,0,94,5,51,1,True
6470,2,3,3,1,95,0,51,1,True
6471,2,3,2,0,96,3,51,1,True
6472,3,2,2,0,97,3,51,1,True
6473,0,1,1,1,98,4,51,1,True
6474,2,3,3,1,99,3,51,1,True
6475,3,2,2,0,100,3,51,1,True
6476,1,0,1,1,101,-1,51,1,True
6477,2,3,3,1,102,-1,51,1,True
6478,1,0,0,0,103,4,51,1,True
6479,3,2,3,1,104,-2,51,1,True
6480,1,0,0,0,105,4,51,1,True
6481,3,2,3,1,106,-4,51,1,True
6482,3,2,2,0,107,5,51,1,True
6483,1,0,0,0,108,4,51,1,True
6484,3,2,2,0,109,2,51,1,True
6485,2,3,3,1,110,-3,51,1,True
6486,3,2,2,0,111,-1,51,1,True
6487,0,1,0,0,112,-1,51,1,True
6488,2,3,2,0,113,-1,51,1,True
6489,3,2,3,1,114,-1,51,1,True
6490,3,2,3,1,115,-2,51,1,True
6491,0,1,1,1,116,-3,51,1,True
6492,1,0,0,0,117,0,51,1,True
6493,0,1,0,0,118,2,51,1,True
6494,3,2,2,0,119,4,51,1,True
6495,3,2,2,0,120,2,51,1,True
6496,2,3,2,0,121,4,51,1,True
6497,3,2,2,0,122,4,51,1,True
6498,2,3,2,0,123,0,51,1,True
6499,1,0,0,0,124,2,51,1,True
6500,1,0,0,0,0,-2,52,1,True
6501,3,2,2,0,1,-3,52,1,True
6502,3,2,3,1,2,0,52,1,True
6503,2,3,3,1,3,-1,52,1,True
6504,0,1,0,0,4,0,52,1,True
6505,2,3,3,1,5,0,52,1,True
6506,2,3,3,1,6,-3,52,1,True
6507,3,2,2,0,7,4,52,1,True
