,Unnamed: 0,participant,task,trial,choice,reward,x0,x1,x2,x3,target,time,is_training
1784,1784,5,28,4,1,1.0,1.21,-0.26,-0.05,0.12,1,1235817.0,True
1785,1785,5,28,5,1,1.0,3.0,-1.19,2.1,1.48,1,1238777.0,True
1786,1786,5,28,6,0,-1.0,0.52,0.16,-0.7,-1.34,1,1241872.0,True
1787,1787,5,28,7,0,1.0,-1.07,0.1,-1.8,-1.99,0,1245641.0,True
1788,1788,5,28,8,0,1.0,-1.47,0.6,-1.58,1.42,0,1248601.0,True
1789,1789,5,28,9,1,1.0,-0.61,2.3,0.3,1.11,1,1251774.0,True
1790,1790,5,29,0,1,1.0,-1.19,-0.72,0.77,0.69,1,1256389.0,True
1791,1791,5,29,1,0,1.0,3.08,-0.65,0.85,0.52,0,1260103.0,True
1792,1792,5,29,2,1,-1.0,-0.56,2.04,0.92,1.34,0,1263227.0,True
1793,1793,5,29,3,1,1.0,0.47,-1.31,0.94,-0.86,1,1266370.0,True
1794,1794,5,29,4,0,1.0,3.32,-2.04,-0.14,-0.89,0,1269649.0,True
1795,1795,5,29,5,1,-1.0,3.02,0.26,-0.22,0.58,0,1272474.0,True
1796,1796,5,29,6,0,-1.0,-0.95,0.38,2.75,0.91,1,1275449.0,True
1797,1797,5,29,7,0,-1.0,0.67,-1.27,-1.59,-1.85,1,1278347.0,True
1798,1798,5,29,8,0,-1.0,-0.24,-0.22,-1.31,-2.82,1,1282317.0,True
1799,1799,5,29,9,1,-1.0,2.09,2.26,1.19,2.39,0,1285423.0,True
1800,1800,6,0,0,0,-1.0,0.79,0.75,1.02,-0.8,1,395791.0,True
1801,1801,6,0,1,0,1.0,-1.05,-1.47,-1.61,0.78,0,403600.0,True
1802,1802,6,0,2,0,1.0,-0.19,-1.2,1.39,0.58,0,422588.0,True
1803,1803,6,0,3,0,1.0,-1.91,0.37,0.26,-1.41,0,433799.0,True
1804,1804,6,0,4,1,-1.0,-0.61,0.03,0.26,0.19,0,449440.0,True
1805,1805,6,0,5,0,-1.0,1.11,-1.64,-0.21,1.92,1,456830.0,True
1806,1806,6,0,6,1,1.0,0.85,-0.15,1.56,1.24,1,466987.0,True
1807,1807,6,0,7,0,1.0,-1.75,-0.04,0.6,0.49,0,485111.0,True
1808,1808,6,0,8,0,1.0,-3.47,-2.0,-1.5,1.88,0,489961.0,True
1809,1809,6,0,9,0,1.0,-1.25,0.17,-0.76,-0.78,0,498108.0,True
1810,1810,6,1,0,1,-1.0,-1.82,-2.36,1.75,3.19,0,508980.0,True
1811,1811,6,1,1,1,1.0,0.74,1.13,0.34,-2.19,1,521591.0,True
1812,1812,6,1,2,1,1.0,1.52,0.61,2.87,-1.36,1,529061.0,True
1813,1813,6,1,3,1,1.0,2.2,4.4,2.18,-2.29,1,535260.0,True
1814,1814,6,1,4,1,1.0,1.6,-0.94,-0.75,0.3,1,543770.0,True
1815,1815,6,1,5,1,1.0,1.26,-0.7,-0.08,1.26,1,551150.0,True
1816,1816,6,1,6,0,1.0,-0.46,-0.78,-0.89,0.4,0,564671.0,True
1817,1817,6,1,7,0,1.0,-1.14,-2.08,0.2,2.9,0,571823.0,True
1818,1818,6,1,8,1,1.0,0.51,1.11,0.69,-1.08,1,580293.0,True
1819,1819,6,1,9,0,1.0,-0.81,-1.01,-0.95,0.99,0,585142.0,True
1820,1820,6,2,0,1,1.0,-0.29,0.75,0.97,1.57,1,597742.0,True
1821,1821,6,2,1,0,1.0,2.41,-2.12,2.5,1.81,0,604743.0,True
1822,1822,6,2,2,0,1.0,1.38,-0.4,0.66,-0.09,0,609651.0,True
1823,1823,6,2,3,0,-1.0,1.18,0.33,2.54,1.73,1,615672.0,True
1824,1824,6,2,4,0,1.0,1.11,-1.97,-1.83,-1.26,0,621083.0,True
1825,1825,6,2,5,1,1.0,-1.6,-0.36,-1.29,-0.04,1,629932.0,True
1826,1826,6,2,6,0,-1.0,1.71,1.35,1.8,2.44,1,634462.0,True
1827,1827,6,2,7,1,-1.0,0.94,-2.55,-1.89,-1.03,0,647450.0,True
1828,1828,6,2,8,0,-1.0,0.2,-0.64,0.8,1.95,1,654806.0,True
1829,1829,6,2,9,0,1.0,1.58,1.57,0.9,-2.19,0,658424.0,True
1830,1830,6,3,0,1,1.0,-3.71,2.19,-0.27,0.24,1,665964.0,True
1831,1831,6,3,1,1,1.0,-0.79,-0.96,-0.3,-0.62,1,670224.0,True
1832,1832,6,3,2,1,1.0,-0.73,-0.08,-1.27,-0.05,1,675264.0,True
1833,1833,6,3,3,0,-1.0,1.35,-1.59,-0.58,-1.58,1,679074.0,True
1834,1834,6,3,4,1,1.0,0.55,-2.01,1.21,-1.48,1,684494.0,True
1835,1835,6,3,5,1,1.0,-1.09,1.65,-1.41,2.2,1,691324.0,True
1836,1836,6,3,6,1,1.0,-1.94,-1.31,1.36,0.14,1,696653.0,True
1837,1837,6,3,7,1,-1.0,-1.2,2.82,-0.21,2.76,0,706522.0,True
1838,1838,6,3,8,0,1.0,0.85,-2.12,2.4,0.17,0,714475.0,True
1839,1839,6,3,9,0,1.0,-0.44,2.52,-1.7,2.34,0,721135.0,True
1840,1840,6,4,0,1,-1.0,-1.5,2.35,-0.11,0.2,0,727825.0,True
1841,1841,6,4,1,1,1.0,0.27,0.77,0.12,-0.63,1,732674.0,True
1842,1842,6,4,2,1,1.0,1.41,-0.63,-0.34,-1.91,1,737103.0,True
1843,1843,6,4,3,0,1.0,-0.82,-2.0,-0.17,2.2,0,740855.0,True
1844,1844,6,4,4,1,1.0,0.84,-0.2,1.97,0.57,1,745195.0,True
1845,1845,6,4,5,0,-1.0,1.55,-1.31,-2.02,-0.62,1,753078.0,True
1846,1846,6,4,6,0,1.0,-0.58,-0.03,-1.16,-1.4,0,758605.0,True
1847,1847,6,4,7,1,1.0,0.61,0.6,-0.86,-0.91,1,764185.0,True
1848,1848,6,4,8,1,1.0,0.84,-0.53,-1.3,-0.96,1,769495.0,True
1849,1849,6,4,9,1,1.0,0.21,1.36,1.21,0.81,1,774146.0,True
1850,1850,6,5,0,0,-1.0,-0.82,0.3,-0.53,-0.32,1,782326.0,True
1851,1851,6,5,1,0,-1.0,-0.41,-0.81,-0.74,-1.06,1,786975.0,True
1852,1852,6,5,2,1,-1.0,1.13,-0.19,1.34,0.84,0,792246.0,True
1853,1853,6,5,3,1,-1.0,-1.58,-0.55,2.55,-0.55,0,797534.0,True
1854,1854,6,5,4,1,1.0,-1.22,0.69,-0.91,-1.05,1,804285.0,True
1855,1855,6,5,5,1,-1.0,-0.21,0.04,0.43,2.09,0,810025.0,True
1856,1856,6,5,6,0,1.0,0.98,-0.66,0.48,0.02,0,818796.0,True
1857,1857,6,5,7,0,1.0,1.13,-1.37,1.28,2.7,0,823716.0,True
1858,1858,6,5,8,0,-1.0,-0.16,0.72,-0.92,-0.12,1,828726.0,True
1859,1859,6,5,9,1,-1.0,-1.01,-1.82,1.72,-1.59,0,834328.0,True
1860,1860,6,6,0,0,1.0,0.73,0.28,-0.27,-0.68,0,843448.0,True
1861,1861,6,6,1,1,-1.0,0.48,-0.95,0.08,-0.55,0,847359.0,True
1862,1862,6,6,2,0,1.0,0.53,-0.49,0.01,-1.52,0,853847.0,True
1863,1863,6,6,3,0,1.0,1.25,1.32,-0.02,-1.68,0,857875.0,True
1864,1864,6,6,4,1,-1.0,-0.66,-0.87,0.05,-0.44,0,861857.0,True
1865,1865,6,6,5,1,1.0,-1.05,1.25,-1.49,-0.72,1,868447.0,True
1866,1866,6,6,6,0,1.0,0.62,-2.16,0.76,0.55,0,875117.0,True
1867,1867,6,6,7,0,1.0,3.56,-1.93,4.18,-0.28,0,880328.0,True
1868,1868,6,6,8,0,-1.0,0.66,1.17,0.43,-0.98,1,884018.0,True
1869,1869,6,6,9,0,1.0,2.0,-0.96,2.23,-2.42,0,888569.0,True
1870,1870,6,7,0,1,-1.0,-4.4,1.08,0.7,-2.67,0,894917.0,True
1871,1871,6,7,1,1,-1.0,-0.08,0.78,-0.86,0.39,0,899089.0,True
1872,1872,6,7,2,1,-1.0,0.19,2.12,-0.15,-1.44,0,903069.0,True
1873,1873,6,7,3,0,-1.0,0.91,0.49,-1.06,-0.59,1,907009.0,True
1874,1874,6,7,4,1,-1.0,1.24,3.28,-0.98,-0.06,0,911767.0,True
1875,1875,6,7,5,1,-1.0,-0.22,0.33,1.4,-1.73,0,919870.0,True
1876,1876,6,7,6,1,-1.0,0.4,1.65,-0.26,0.64,0,925368.0,True
1877,1877,6,7,7,1,1.0,1.09,-1.63,-1.66,2.16,1,933559.0,True
1878,1878,6,7,8,0,1.0,-0.47,2.03,-2.5,0.83,0,941351.0,True
1879,1879,6,7,9,1,1.0,0.84,-2.11,3.43,-0.72,1,946507.0,True
1880,1880,6,8,0,0,-1.0,0.04,-0.51,0.78,-0.83,1,957680.0,True
1881,1881,6,8,1,1,1.0,0.0,-1.02,0.72,-0.41,1,964100.0,True
1882,1882,6,8,2,0,1.0,2.06,2.0,-2.67,1.91,0,969572.0,True
1883,1883,6,8,3,0,1.0,0.66,0.83,-1.18,1.0,0,975290.0,True
1884,1884,6,8,4,1,1.0,-0.86,-0.18,0.92,-0.48,1,980120.0,True
1885,1885,6,8,5,0,1.0,0.38,2.11,-1.88,2.38,0,983869.0,True
1886,1886,6,8,6,0,1.0,2.03,0.26,0.41,-1.14,0,987790.0,True
1887,1887,6,8,7,1,1.0,-0.98,-2.35,2.66,-1.42,1,991920.0,True
1888,1888,6,8,8,0,1.0,0.5,0.48,-0.91,-0.26,0,996161.0,True
1889,1889,6,8,9,0,1.0,1.11,4.6,-0.31,4.06,0,1000200.0,True
1890,1890,6,9,0,1,-1.0,0.02,-0.11,0.66,2.57,0,1011830.0,True
1891,1891,6,9,1,1,1.0,-1.42,-0.1,-1.55,-2.27,1,1019450.0,True
1892,1892,6,9,2,1,1.0,-1.98,0.43,1.75,1.15,1,1025400.0,True
1893,1893,6,9,3,1,1.0,-1.3,2.0,1.86,-1.06,1,1030809.0,True
1894,1894,6,9,4,0,1.0,0.79,-0.24,2.16,0.99,0,1035682.0,True
1895,1895,6,9,5,0,1.0,1.45,0.18,-0.69,0.33,0,1040250.0,True
1896,1896,6,9,6,1,1.0,-0.02,0.27,0.13,0.02,1,1047252.0,True
1897,1897,6,9,7,0,-1.0,0.56,1.01,-2.39,0.87,1,1052111.0,True
1898,1898,6,9,8,0,1.0,0.69,1.77,0.79,-0.71,0,1057091.0,True
1899,1899,6,9,9,0,1.0,1.62,-1.13,-1.7,1.89,0,1060761.0,True
1900,1900,6,10,0,0,1.0,1.73,-1.29,0.72,0.4,0,1067300.0,True
1901,1901,6,10,1,0,1.0,1.12,-0.6,1.2,1.3,0,1072163.0,True
1902,1902,6,10,2,1,1.0,-0.78,0.66,-0.57,0.31,1,1077392.0,True
1903,1903,6,10,3,1,1.0,-0.34,-2.25,-1.09,3.6,1,1081602.0,True
1904,1904,6,10,4,0,1.0,0.5,1.98,1.0,0.16,0,1085491.0,True
1905,1905,6,10,5,1,1.0,-1.38,0.68,-1.5,-1.33,1,1089911.0,True
1906,1906,6,10,6,0,1.0,0.11,1.07,-0.18,-2.72,0,1094312.0,True
1907,1907,6,10,7,1,1.0,-0.56,-0.36,-3.05,1.95,1,1099562.0,True
1908,1908,6,10,8,1,1.0,-2.14,2.35,-0.63,-2.56,1,1104153.0,True
1909,1909,6,10,9,1,1.0,-2.54,1.05,-1.43,-0.84,1,1108280.0,True
1910,1910,6,11,0,1,-1.0,-1.17,-0.16,0.73,-1.23,0,1116164.0,True
1911,1911,6,11,1,1,1.0,3.04,-2.48,1.19,-2.92,1,1120596.0,True
1912,1912,6,11,2,1,1.0,0.25,-0.28,0.0,0.23,1,1124823.0,True
1913,1913,6,11,3,0,1.0,-1.68,-2.6,0.97,-0.54,0,1128732.0,True
1914,1914,6,11,4,1,1.0,2.41,1.34,-0.79,-1.97,1,1132292.0,True
1915,1915,6,11,5,0,-1.0,-0.4,-2.53,0.15,-1.67,1,1135863.0,True
1916,1916,6,11,6,0,1.0,-1.54,1.82,-1.77,1.62,0,1141702.0,True
1917,1917,6,11,7,1,-1.0,0.56,2.67,-1.89,1.23,0,1145372.0,True
1918,1918,6,11,8,0,1.0,-0.82,-1.52,3.0,0.26,0,1150703.0,True
1919,1919,6,11,9,0,1.0,-1.22,-1.26,0.18,1.82,0,1153973.0,True
1920,1920,6,12,0,0,-1.0,-0.8,-1.7,1.73,-1.08,1,1160304.0,True
1921,1921,6,12,1,0,1.0,0.31,0.0,-1.04,-0.45,0,1164474.0,True
1922,1922,6,12,2,1,1.0,-2.02,-0.5,1.18,-0.52,1,1167665.0,True
1923,1923,6,12,3,0,-1.0,0.41,-1.61,2.61,-0.51,1,1172963.0,True
1924,1924,6,12,4,1,1.0,-0.25,-1.62,0.28,-1.61,1,1182784.0,True
1925,1925,6,12,5,1,1.0,-3.05,-1.06,2.36,-1.86,1,1186031.0,True
1926,1926,6,12,6,1,1.0,-1.08,0.6,0.26,0.68,1,1188964.0,True
1927,1927,6,12,7,1,1.0,-0.22,0.08,1.71,2.8,1,1194435.0,True
1928,1928,6,12,8,0,1.0,2.64,-1.56,-0.09,0.22,0,1197784.0,True
1929,1929,6,12,9,1,1.0,-1.5,-0.09,2.1,3.11,1,1201784.0,True
1930,1930,6,13,0,0,-1.0,1.16,-0.28,-1.42,0.01,1,1208105.0,True
1931,1931,6,13,1,1,1.0,0.86,2.35,2.09,-0.43,1,1211405.0,True
1932,1932,6,13,2,0,-1.0,-0.11,1.51,-0.09,-0.63,1,1214489.0,True
1933,1933,6,13,3,1,1.0,0.6,0.71,0.92,0.71,1,1217983.0,True
1934,1934,6,13,4,1,1.0,1.21,-0.26,-0.05,0.12,1,1222485.0,True
1935,1935,6,13,5,1,1.0,3.0,-1.19,2.1,1.48,1,1226475.0,True
1936,1936,6,13,6,1,1.0,0.52,0.16,-0.7,-1.34,1,1230925.0,True
1937,1937,6,13,7,0,1.0,-1.07,0.1,-1.8,-1.99,0,1235354.0,True
1938,1938,6,13,8,0,1.0,-1.47,0.6,-1.58,1.42,0,1239404.0,True
1939,1939,6,13,9,0,-1.0,-0.61,2.3,0.3,1.11,1,1244085.0,True
1940,1940,6,14,0,0,-1.0,-0.39,1.71,1.58,-1.42,1,1251205.0,True
1941,1941,6,14,1,0,1.0,1.89,-1.86,-0.84,1.6,0,1255264.0,True
1942,1942,6,14,2,0,1.0,1.96,-3.72,-2.58,1.84,0,1258746.0,True
1943,1943,6,14,3,1,-1.0,0.19,-3.63,-2.09,1.19,0,1263445.0,True
1944,1944,6,14,4,0,-1.0,0.1,-0.46,-0.71,1.05,1,1268036.0,True
1945,1945,6,14,5,1,1.0,-0.83,2.84,-0.03,-0.51,1,1272895.0,True
1946,1946,6,14,6,1,1.0,-1.9,1.22,-0.5,0.39,1,1276723.0,True
1947,1947,6,14,7,1,1.0,-0.37,0.38,-0.61,-0.08,1,1280326.0,True
1948,1948,6,14,8,0,1.0,1.32,-1.2,-0.97,0.6,0,1283586.0,True
1949,1949,6,14,9,0,1.0,1.77,-2.05,-1.52,1.35,0,1286786.0,True
1950,1950,6,15,0,0,1.0,2.15,1.84,-3.41,0.1,0,1292065.0,True
1951,1951,6,15,1,0,1.0,1.58,1.31,-2.51,0.64,0,1295534.0,True
1952,1952,6,15,2,0,1.0,1.14,1.34,-1.83,0.74,0,1299146.0,True
1953,1953,6,15,3,1,1.0,-2.28,-0.03,2.86,-0.76,1,1302697.0,True
1954,1954,6,15,4,1,1.0,-0.51,-0.03,0.43,0.35,1,1306283.0,True
1955,1955,6,15,5,1,1.0,-1.32,2.15,-1.68,0.31,1,1309706.0,True
1956,1956,6,15,6,0,1.0,0.11,-0.46,-0.82,-1.96,0,1313567.0,True
1957,1957,6,15,7,1,-1.0,-0.47,-0.75,1.37,-0.1,0,1317056.0,True
1958,1958,6,15,8,1,1.0,-1.1,0.11,1.1,-1.09,1,1320456.0,True
1959,1959,6,15,9,0,1.0,0.28,-0.48,-0.69,-0.12,0,1326768.0,True
1960,1960,6,16,0,0,1.0,0.21,-0.13,0.29,0.65,0,1333027.0,True
1961,1961,6,16,1,1,1.0,-1.6,-1.34,2.52,1.47,1,1336325.0,True
1962,1962,6,16,2,0,1.0,1.27,0.4,-0.5,-1.75,0,1340466.0,True
1963,1963,6,16,3,0,1.0,1.82,0.74,-1.81,-1.67,0,1343847.0,True
1964,1964,6,16,4,0,-1.0,0.27,0.2,1.2,1.08,1,1347128.0,True
1965,1965,6,16,5,0,1.0,0.26,-0.25,0.66,0.25,0,1351386.0,True
1966,1966,6,16,6,1,1.0,-0.83,-0.14,0.8,0.5,1,1354827.0,True
1967,1967,6,16,7,0,1.0,0.21,-1.33,0.58,0.87,0,1358288.0,True
1968,1968,6,16,8,1,-1.0,-1.3,-1.71,1.53,2.32,0,1361268.0,True
1969,1969,6,16,9,1,-1.0,-0.32,-1.38,0.58,0.47,0,1365457.0,True
1970,1970,6,17,0,1,1.0,-1.49,1.49,-1.75,1.42,1,1370919.0,True
1971,1971,6,17,1,1,1.0,-1.88,0.64,0.01,1.31,1,1374557.0,True
1972,1972,6,17,2,1,-1.0,-0.63,-0.21,0.65,-2.01,0,1378368.0,True
1973,1973,6,17,3,1,1.0,-1.66,1.29,-1.33,2.35,1,1386969.0,True
1974,1974,6,17,4,1,1.0,-2.21,2.89,-2.23,-0.02,1,1390368.0,True
1975,1975,6,17,5,1,1.0,-1.22,-1.49,0.33,0.78,1,1396125.0,True
1976,1976,6,17,6,1,1.0,-0.56,1.2,-1.61,1.66,1,1400978.0,True
1977,1977,6,17,7,1,1.0,-1.59,-0.52,-1.06,1.04,1,1404467.0,True
1978,1978,6,17,8,1,1.0,-0.73,0.4,-0.35,2.16,1,1408378.0,True
1979,1979,6,17,9,0,-1.0,1.46,1.23,1.48,1.84,1,1412099.0,True
1980,1980,6,18,0,0,1.0,0.71,-1.0,-0.57,0.78,0,1418759.0,True
1981,1981,6,18,1,1,1.0,-1.36,1.74,0.19,-0.45,1,1422422.0,True
1982,1982,6,18,2,1,-1.0,-0.11,0.96,-0.54,-0.64,0,1426347.0,True
1983,1983,6,18,3,1,1.0,-0.61,0.56,-1.59,-0.13,1,1432439.0,True
1984,1984,6,18,4,1,1.0,-1.78,1.36,1.28,-1.45,1,1436080.0,True
1985,1985,6,18,5,1,-1.0,0.27,0.93,2.02,0.01,0,1441118.0,True
1986,1986,6,18,6,0,1.0,1.9,-1.68,-2.32,0.86,0,1444599.0,True
1987,1987,6,18,7,1,1.0,-0.65,0.05,0.09,-0.06,1,1448148.0,True
1988,1988,6,18,8,0,1.0,0.99,-0.28,-1.48,0.17,0,1451828.0,True
1989,1989,6,18,9,1,-1.0,-0.27,0.25,1.44,0.9,0,1456047.0,True
1990,1990,6,19,0,1,1.0,-0.1,1.12,-1.54,-0.36,1,1461809.0,True
1991,1991,6,19,1,1,1.0,-1.99,2.69,-0.5,-1.87,1,1465459.0,True
1992,1992,6,19,2,0,-1.0,0.04,0.3,1.31,0.34,1,1469600.0,True
1993,1993,6,19,3,1,1.0,-0.77,-1.36,1.44,-0.53,1,1475160.0,True
1994,1994,6,19,4,1,1.0,-1.05,-1.47,0.42,-1.99,1,1478559.0,True
1995,1995,6,19,5,0,1.0,1.09,-1.64,-0.55,-1.09,0,1486787.0,True
1996,1996,6,19,6,0,-1.0,0.47,2.01,-0.97,-2.1,1,1492161.0,True
1997,1997,6,19,7,0,1.0,2.07,0.75,2.97,2.88,0,1496751.0,True
1998,1998,6,19,8,1,1.0,-0.71,-0.08,1.91,0.49,1,1500820.0,True
1999,1999,6,19,9,1,1.0,-1.45,-0.68,2.37,-0.53,1,1504621.0,True
2000,2000,6,20,0,1,1.0,-1.59,1.58,1.95,1.31,1,1510240.0,True
2001,2001,6,20,1,1,1.0,-1.25,1.94,2.82,-1.79,1,1514144.0,True
2002,2002,6,20,2,0,1.0,0.96,-0.66,0.54,0.7,0,1517638.0,True
2003,2003,6,20,3,1,1.0,-0.92,-0.36,2.63,0.12,1,1521099.0,True
2004,2004,6,20,4,1,1.0,-0.68,0.66,0.22,-3.03,1,1524751.0,True
2005,2005,6,20,5,0,1.0,0.41,0.51,-1.43,-0.09,0,1528051.0,True
2006,2006,6,20,6,1,1.0,-2.14,2.13,-0.09,-1.85,1,1531311.0,True
2007,2007,6,20,7,0,1.0,0.65,-0.99,0.71,1.09,0,1534421.0,True
2008,2008,6,20,8,1,1.0,-0.63,-0.48,1.01,0.63,1,1537551.0,True
2009,2009,6,20,9,1,1.0,-0.05,1.5,-1.3,-1.92,1,1541510.0,True
2010,2010,6,21,0,1,1.0,-1.66,-0.82,0.22,0.07,1,1547138.0,True
2011,2011,6,21,1,1,1.0,1.92,-3.32,-0.32,0.38,1,1550401.0,True
2012,2012,6,21,2,0,1.0,2.19,-0.97,-0.84,-0.63,0,1553821.0,True
2013,2013,6,21,3,0,-1.0,0.23,-1.68,-0.16,-1.37,1,1557480.0,True
2014,2014,6,21,4,0,1.0,1.16,-0.26,-0.91,-1.48,0,1561240.0,True
2015,2015,6,21,5,0,1.0,0.14,0.84,-0.67,1.22,0,1565422.0,True
2016,2016,6,21,6,0,1.0,0.03,1.56,2.06,0.13,0,1569272.0,True
2017,2017,6,21,7,0,1.0,1.09,-0.1,1.3,3.13,0,1572530.0,True
2018,2018,6,21,8,1,1.0,-1.8,0.55,4.57,3.1,1,1576268.0,True
2019,2019,6,21,9,1,1.0,-0.33,0.41,-1.3,-0.93,1,1580202.0,True
2020,2020,6,22,0,1,-1.0,-0.6,-0.16,0.4,-0.25,0,1586872.0,True
2021,2021,6,22,1,1,1.0,0.9,0.93,-0.22,1.6,1,1590432.0,True
2022,2022,6,22,2,1,1.0,1.01,-1.16,1.28,-2.38,1,1594101.0,True
2023,2023,6,22,3,1,1.0,0.46,1.46,1.71,-0.83,1,1597641.0,True
2024,2024,6,22,4,1,1.0,1.26,1.75,1.6,0.07,1,1600961.0,True
2025,2025,6,22,5,1,1.0,2.19,0.94,2.38,-0.87,1,1604212.0,True
2026,2026,6,22,6,1,1.0,1.08,0.34,0.75,-0.12,1,1607719.0,True
2027,2027,6,22,7,1,1.0,0.38,1.0,2.2,-0.92,1,1611132.0,True
2028,2028,6,22,8,0,1.0,-1.97,0.86,-1.62,1.46,0,1614362.0,True
2029,2029,6,22,9,0,1.0,-0.71,-0.51,0.09,-0.02,0,1618152.0,True
2030,2030,6,23,0,0,1.0,-0.54,0.43,-1.09,-1.76,0,1623813.0,True
2031,2031,6,23,1,1,1.0,2.03,-0.21,2.42,0.46,1,1627213.0,True
2032,2032,6,23,2,0,-1.0,-4.19,4.34,-1.96,-1.4,1,1630382.0,True
2033,2033,6,23,3,0,1.0,2.56,-2.91,2.18,-1.56,0,1634356.0,True
2034,2034,6,23,4,0,1.0,1.2,-1.28,0.9,0.06,0,1638253.0,True
2035,2035,6,23,5,1,-1.0,-0.15,-1.03,-0.97,0.91,0,1641824.0,True
2036,2036,6,23,6,0,1.0,-1.03,-0.67,-1.57,-0.06,0,1645903.0,True
2037,2037,6,23,7,1,1.0,-2.97,1.0,-3.97,-0.51,1,1649682.0,True
2038,2038,6,23,8,1,-1.0,-0.78,0.48,-2.35,-0.39,0,1654044.0,True
2039,2039,6,23,9,1,1.0,-2.1,1.03,1.37,1.56,1,1658393.0,True
2040,2040,6,24,0,0,1.0,-1.53,1.01,-1.36,0.17,0,1666070.0,True
2041,2041,6,24,1,0,1.0,-1.04,-0.54,-0.14,-0.22,0,1669313.0,True
2042,2042,6,24,2,1,-1.0,0.24,-1.27,0.26,-0.08,0,1673273.0,True
2043,2043,6,24,3,1,1.0,0.64,1.6,-0.53,2.13,1,1677133.0,True
2044,2044,6,24,4,0,1.0,-0.12,-0.22,0.04,-2.88,0,1680732.0,True
2045,2045,6,24,5,0,1.0,-2.7,-0.3,-0.72,2.7,0,1683745.0,True
2046,2046,6,24,6,0,1.0,-2.77,0.26,-1.07,0.72,0,1686833.0,True
2047,2047,6,24,7,1,1.0,1.79,-0.57,2.64,-1.95,1,1690173.0,True
2048,2048,6,24,8,0,1.0,-2.01,-1.17,-0.1,-0.11,0,1693225.0,True
2049,2049,6,24,9,0,1.0,-0.59,-3.37,2.32,1.1,0,1697212.0,True
2050,2050,6,25,0,1,1.0,2.26,-0.62,-0.14,-1.18,1,1702883.0,True
2051,2051,6,25,1,0,-1.0,-0.02,-2.0,-0.42,-0.66,1,1706824.0,True
2052,2052,6,25,2,1,1.0,1.4,-0.3,-0.05,-0.37,1,1711424.0,True
2053,2053,6,25,3,0,1.0,-0.73,1.87,0.18,0.29,0,1715124.0,True
2054,2054,6,25,4,1,1.0,0.89,-1.73,0.35,0.75,1,1718565.0,True
2055,2055,6,25,5,1,1.0,1.27,-1.47,-0.86,0.71,1,1722075.0,True
2056,2056,6,25,6,0,1.0,-0.21,-0.39,1.5,0.9,0,1725515.0,True
2057,2057,6,25,7,1,1.0,2.46,-1.32,-3.77,0.82,1,1728534.0,True
2058,2058,6,25,8,1,-1.0,0.18,0.88,-0.34,-1.18,0,1732094.0,True
2059,2059,6,25,9,0,1.0,-0.23,0.42,1.67,1.03,0,1736153.0,True
2060,2060,6,26,0,1,-1.0,0.28,0.39,-1.37,0.23,0,1743455.0,True
2061,2061,6,26,1,0,-1.0,2.15,0.69,1.53,1.6,1,1746856.0,True
2062,2062,6,26,2,1,-1.0,-2.41,-1.66,1.45,-2.21,0,1751405.0,True
2063,2063,6,26,3,1,1.0,2.21,0.31,0.19,0.97,1,1754835.0,True
2064,2064,6,26,4,0,1.0,-0.81,1.63,-1.43,0.32,0,1758164.0,True
2065,2065,6,26,5,0,1.0,-1.05,-0.79,-0.52,-0.87,0,1761365.0,True
2066,2066,6,26,6,0,1.0,-0.04,0.48,-1.39,0.8,0,1764745.0,True
2067,2067,6,26,7,0,1.0,-2.72,-1.56,0.85,-2.41,0,1767876.0,True
2068,2068,6,26,8,0,1.0,-0.47,0.68,-0.98,-0.85,0,1771452.0,True
2069,2069,6,26,9,1,1.0,1.3,0.57,-2.09,0.35,1,1774895.0,True
2070,2070,6,27,0,0,-1.0,-0.52,-0.84,0.53,1.45,1,1780305.0,True
2071,2071,6,27,1,1,-1.0,-2.14,1.7,1.18,1.53,0,1783487.0,True
2072,2072,6,27,2,0,1.0,-1.62,-0.19,-1.43,0.49,0,1786604.0,True
2073,2073,6,27,3,1,1.0,2.06,1.0,-0.18,-1.33,1,1789886.0,True
2074,2074,6,27,4,0,1.0,-0.85,-0.15,-0.68,-1.86,0,1793666.0,True
2075,2075,6,27,5,0,-1.0,-0.61,-1.23,1.03,0.24,1,1796836.0,True
2076,2076,6,27,6,0,-1.0,-0.57,-2.79,0.28,-0.83,1,1799948.0,True
2077,2077,6,27,7,0,1.0,-1.87,1.46,1.28,-0.23,0,1804796.0,True
2078,2078,6,27,8,0,1.0,-2.03,1.09,1.7,0.63,0,1808826.0,True
2079,2079,6,27,9,0,1.0,-4.12,3.02,1.47,1.42,0,1812006.0,True
2080,2080,6,28,0,1,-1.0,1.52,-1.58,-0.18,1.25,0,1817644.0,True
2081,2081,6,28,1,1,-1.0,0.95,-0.05,0.69,-0.24,0,1820986.0,True
2082,2082,6,28,2,0,1.0,0.34,0.8,-1.56,0.75,0,1824136.0,True
2083,2083,6,28,3,1,1.0,-2.61,0.89,-0.79,0.11,1,1827375.0,True
2084,2084,6,28,4,0,-1.0,1.57,-1.43,1.52,-0.13,1,1830356.0,True
2085,2085,6,28,5,1,1.0,-1.19,0.25,0.65,2.28,1,1834075.0,True
2086,2086,6,28,6,0,1.0,1.07,-0.62,-0.32,0.37,0,1837371.0,True
