"Subject" "Age" "Handedness" "Sex" "Counterbalance" "afleider" "brugofniet" "opgaveAbstr" "operator.SubTrial." "PostConf.RESP.SubTrial." "PreCj.RESP.SubTrial." "stim1.SubTrial." "stim2.SubTrial." "Target.ACC.SubTrial." "Target.RT.SubTrial." "Procedure.SubTrial." "antwoord.SubTrial."
"1870" 15 22 "right" "female" 1 "Incorrect_Related" "na" "XX*XX" "*" "8" 8 13 13 1 1389 "TrialProcStim" 156
"1871" 15 22 "right" "female" 1 "Correct" "na" "XX*X" "*" "2" 3 16 4 1 2042 "TrialProcStim" 64
"1872" 15 22 "right" "female" 1 "Correct" "Brug" "XXX-XXX" "-" "3" 3 652 559 1 1939 "TrialProcStim" 93
"1873" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Brug" "XX-X" "-" "0" 1 66 7 0 2541 "TrialProcStim" 51
"1874" 15 22 "right" "female" 1 "Correct" "Geen brug" "XX-X" "-" "1" 1 58 6 1 1270 "TrialProcStim" 52
"1875" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Brug" "XX-XX" "-" "9" 9 32 15 0 1847 "TrialProcStim" 13
"1876" 15 22 "right" "female" 1 "Correct" "Geen brug" "XXX-XX" "-" "8" 3 963 52 1 1562 "TrialProcStim" 911
"1877" 15 22 "right" "female" 1 "First_Digit_Incorrect" "Geen brug" "XX-X" "-" "1" 1 58 6 1 2292 "TrialProcStim" 42
"1878" 15 22 "right" "female" 1 "Incorrect_Related" "na" "XX*XX" "*" "2" 2 11 11 1 1326 "TrialProcStim" 132
"1879" 15 22 "right" "female" 1 "Last_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "{SPACE}" 3 398 66 0 0 "TrialProcStim" 338
"1880" 15 22 "right" "female" 1 "Correct" "Brug" "XX-XX" "-" "0" 2 81 37 0 1569 "TrialProcStim" 44
"1881" 15 22 "right" "female" 1 "Incorrect_Unrelated" "na" "XX*XX" "*" "0" 0 15 31 1 1491 "TrialProcStim" 466
"1882" 15 22 "right" "female" 1 "Correct" "Geen brug" "XXX-XX" "-" "3" 8 279 45 1 2145 "TrialProcStim" 234
"1883" 15 22 "right" "female" 1 "Correct" "Brug" "XXX-XXX" "-" "2" 8 263 177 1 2577 "TrialProcStim" 86
"1884" 15 22 "right" "female" 1 "First_Digit_Incorrect" "Brug" "XXX-XX" "-" "2" 8 119 52 0 2735 "TrialProcStim" 77
"1885" 15 22 "right" "female" 1 "Correct" "Brug" "XXX-XX" "-" "3" 9 169 85 1 2296 "TrialProcStim" 84
"1886" 15 22 "right" "female" 1 "Incorrect_Related" "na" "XX*XX" "*" "0" 0 14 14 0 1712 "TrialProcStim" 182
"1887" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Brug" "XXX-XX" "-" "3" 8 156 63 0 1464 "TrialProcStim" 97
"1888" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Brug" "XX-XX" "-" "3" 3 75 26 0 1777 "TrialProcStim" 41
"1889" 15 22 "right" "female" 1 "Correct" "Geen brug" "XX-X" "-" "1" 1 38 2 1 1395 "TrialProcStim" 36
"1890" 15 22 "right" "female" 1 "Last_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "2" 2 279 45 0 1718 "TrialProcStim" 236
"1891" 15 22 "right" "female" 1 "Last_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "2" 2 963 52 0 2785 "TrialProcStim" 919
"1892" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Brug" "XX-XX" "-" "3" 2 52 16 0 1692 "TrialProcStim" 34
"1893" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Geen brug" "XX-XX" "-" "3" 3 82 71 0 1478 "TrialProcStim" 19
"1894" 15 22 "right" "female" 1 "First_Digit_Incorrect" "Brug" "XXX-XXX" "-" "0" 2 882 795 0 2273 "TrialProcStim" 77
"1895" 15 22 "right" "female" 1 "Correct" "na" "XX*X" "*" "3" 2 15 7 1 2139 "TrialProcStim" 105
"1896" 15 22 "right" "female" 1 "Incorrect_Unrelated" "na" "XX*XX" "*" "2" 2 11 11 1 2994 "TrialProcStim" 122
"1897" 15 22 "right" "female" 1 "Incorrect_Unrelated" "na" "X*XX" "*" "9" 9 3 46 1 2049 "TrialProcStim" 139
"1898" 15 22 "right" "female" 1 "First_Digit_Incorrect" "Geen brug" "XX-X" "-" "1" 1 99 8 1 1798 "TrialProcStim" 81
"1899" 15 22 "right" "female" 1 "Correct" "Brug" "XX-XX" "-" "{SPACE}" 2 52 16 0 0 "TrialProcStim" 36
"1900" 15 22 "right" "female" 1 "Correct" "Brug" "XX-XX" "-" "2" 2 35 17 1 1894 "TrialProcStim" 18
"1901" 15 22 "right" "female" 1 "Correct" "Brug" "XX-X" "-" "2" 2 31 9 1 2614 "TrialProcStim" 22
"1902" 15 22 "right" "female" 1 "Last_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "2" 0 774 53 0 1850 "TrialProcStim" 729
"1903" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Geen brug" "XX-X" "-" "1" 1 67 3 1 1417 "TrialProcStim" 66
"1904" 15 22 "right" "female" 1 "Correct" "Brug" "XX-X" "-" "1" 1 66 7 0 1562 "TrialProcStim" 59
"1905" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Brug" "XX-XX" "-" "9" 2 81 37 1 2126 "TrialProcStim" 46
"1906" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Brug" "XXX-XX" "-" "9" 9 148 56 0 2735 "TrialProcStim" 98
"1907" 15 22 "right" "female" 1 "Correct" "Geen brug" "XXX-XX" "-" "3" 2 465 22 1 1570 "TrialProcStim" 443
"1908" 15 22 "right" "female" 1 "Correct" "Geen brug" "XXX-XX" "-" "2" 2 888 62 0 2372 "TrialProcStim" 826
"1909" 15 22 "right" "female" 1 "Correct" "Geen brug" "XXX-XX" "-" "3" 2 599 63 0 2811 "TrialProcStim" 563
"1910" 15 22 "right" "female" 1 "Correct" "Geen brug" "XX-X" "-" "1" 1 99 8 1 1368 "TrialProcStim" 91
"1911" 15 22 "right" "female" 1 "Correct" "Geen brug" "XX-X" "-" "1" 1 67 3 1 1126 "TrialProcStim" 64
"1912" 15 22 "right" "female" 1 "Incorrect_Unrelated" "na" "XX*X" "*" "2" 2 16 4 1 2449 "TrialProcStim" 65
"1913" 15 22 "right" "female" 1 "Correct" "na" "X*XX" "*" "9" 9 3 46 0 1709 "TrialProcStim" 138
"1914" 15 22 "right" "female" 1 "Incorrect_Related" "na" "XX*XX" "*" "9" 9 15 31 0 2291 "TrialProcStim" 480
"1915" 15 22 "right" "female" 1 "Incorrect_Unrelated" "na" "XX*X" "*" "1" 0 75 6 1 903 "TrialProcStim" 451
"1916" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Brug" "XXX-XXX" "-" "9" 9 326 253 1 2312 "TrialProcStim" 77
"1917" 15 22 "right" "female" 1 "Incorrect_Unrelated" "na" "XX*X" "*" "1" 1 10 9 1 1329 "TrialProcStim" 89
"1918" 15 22 "right" "female" 1 "First_Digit_Incorrect" "Brug" "XX-XX" "-" "2" 2 46 27 0 2618 "TrialProcStim" 29
"1919" 15 22 "right" "female" 1 "Incorrect_Unrelated" "na" "X*XX" "*" "8" 0 2 98 0 2567 "TrialProcStim" 197
"1920" 15 22 "right" "female" 1 "Last_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "{SPACE}" 2 677 160 0 0 "TrialProcStim" 513
"1921" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Brug" "XXX-XX" "-" "9" 2 172 99 0 2534 "TrialProcStim" 77
"1922" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Brug" "XXX-XXX" "-" "9" 9 263 177 0 2835 "TrialProcStim" 84
"1923" 15 22 "right" "female" 1 "Incorrect_Related" "na" "XX*X" "*" "0" 0 87 2 1 1683 "TrialProcStim" 261
"1924" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Brug" "XX-X" "-" "1" 2 31 9 1 2633 "TrialProcStim" 28
"1925" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Brug" "XXX-XX" "-" "3" 9 132 55 0 2463 "TrialProcStim" 73
"1926" 15 22 "right" "female" 1 "Incorrect_Unrelated" "na" "X*XX" "*" "2" 2 6 16 1 2155 "TrialProcStim" 97
"1927" 15 22 "right" "female" 1 "Correct" "Brug" "XXX-XX" "-" "2" 2 105 22 1 1804 "TrialProcStim" 83
"1928" 15 22 "right" "female" 1 "Correct" "na" "X*XX" "*" "8" 2 5 29 1 1989 "TrialProcStim" 145
"1929" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Brug" "XX-X" "-" "2" 2 71 9 1 1906 "TrialProcStim" 68
"1930" 15 22 "right" "female" 1 "Correct" "Geen brug" "XX-XX" "-" "3" 3 82 71 1 1709 "TrialProcStim" 11
"1931" 15 22 "right" "female" 1 "First_Digit_Incorrect" "Geen brug" "XX-XX" "-" "9" 2 58 16 1 2847 "TrialProcStim" 32
"1932" 15 22 "right" "female" 1 "First_Digit_Incorrect" "Brug" "XX-X" "-" "2" 2 94 8 1 2290 "TrialProcStim" 76
"1933" 15 22 "right" "female" 1 "Last_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "2" 2 989 577 0 1676 "TrialProcStim" 418
"1934" 15 22 "right" "female" 1 "Correct" "Geen brug" "XX-XX" "-" "2" 3 72 51 1 2312 "TrialProcStim" 21
"1935" 15 22 "right" "female" 1 "Middle_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "3" 3 989 577 0 2473 "TrialProcStim" 422
"1936" 15 22 "right" "female" 1 "Incorrect_Unrelated" "na" "XX*X" "*" "0" 0 61 8 1 1320 "TrialProcStim" 489
"1937" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Geen brug" "XX-X" "-" "1" 1 58 6 1 1508 "TrialProcStim" 51
"1938" 15 22 "right" "female" 1 "First_Digit_Incorrect" "Brug" "XXX-XXX" "-" "9" 9 452 369 0 2235 "TrialProcStim" 93
"1939" 15 22 "right" "female" 1 "Incorrect_Related" "na" "X*XX" "*" "0" 0 2 98 1 2199 "TrialProcStim" 198
"1940" 15 22 "right" "female" 1 "Correct" "Brug" "XX-X" "-" "1" 2 71 9 0 2432 "TrialProcStim" 62
"1941" 15 22 "right" "female" 1 "Correct" "na" "XX*XX" "*" "1" 1 11 11 1 1378 "TrialProcStim" 121
"1942" 15 22 "right" "female" 1 "Middle_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "2" 2 784 431 1 2976 "TrialProcStim" 343
"1943" 15 22 "right" "female" 1 "First_Digit_Incorrect" "Brug" "XXX-XX" "-" "2" 9 132 55 1 1762 "TrialProcStim" 87
"1944" 15 22 "right" "female" 1 "Correct" "Geen brug" "XX-X" "-" "1" 1 45 4 1 961 "TrialProcStim" 41
"1945" 15 22 "right" "female" 1 "Middle_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "2" 9 495 244 0 2739 "TrialProcStim" 261
"1946" 15 22 "right" "female" 1 "Correct" "Brug" "XXX-XXX" "-" "9" 9 882 795 1 2321 "TrialProcStim" 87
"1947" 15 22 "right" "female" 1 "Incorrect_Related" "na" "XX*X" "*" "{SPACE}" 2 24 5 0 0 "TrialProcStim" 96
"1948" 15 22 "right" "female" 1 "Correct" "Brug" "XXX-XXX" "-" "8" 2 537 444 1 2202 "TrialProcStim" 93
"1949" 15 22 "right" "female" 1 "Correct" "Brug" "XXX-XX" "-" "8" 2 119 52 1 2488 "TrialProcStim" 67
"1950" 15 22 "right" "female" 1 "Correct" "na" "XX*XX" "*" "3" 3 12 12 1 1752 "TrialProcStim" 144
"1951" 15 22 "right" "female" 1 "Incorrect_Related" "na" "XX*XX" "*" "9" 9 25 11 0 2587 "TrialProcStim" 250
"1952" 15 22 "right" "female" 1 "First_Digit_Incorrect" "Geen brug" "XX-XX" "-" "9" 2 39 18 0 2101 "TrialProcStim" 11
"1953" 15 22 "right" "female" 1 "Correct" "Brug" "XXX-XX" "-" "0" 2 132 55 0 2832 "TrialProcStim" 77
"1954" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Brug" "XXX-XXX" "-" "9" 3 882 795 0 2256 "TrialProcStim" 83
"1955" 15 22 "right" "female" 1 "First_Digit_Incorrect" "Brug" "XX-XX" "-" "{SPACE}" 3 32 15 0 0 "TrialProcStim" 27
"1956" 15 22 "right" "female" 1 "Middle_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "3" 0 599 63 1 2535 "TrialProcStim" 553
"1957" 15 22 "right" "female" 1 "Correct" "Geen brug" "XX-X" "-" "1" 3 85 2 1 1072 "TrialProcStim" 83
"1958" 15 22 "right" "female" 1 "Correct" "Geen brug" "XX-XX" "-" "2" 3 98 64 1 1439 "TrialProcStim" 34
"1959" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Brug" "XX-X" "-" "2" 3 51 9 1 1790 "TrialProcStim" 48
"1960" 15 22 "right" "female" 1 "Correct" "na" "XX*X" "*" "3" 0 75 6 0 1629 "TrialProcStim" 450
"1961" 15 22 "right" "female" 1 "First_Digit_Incorrect" "Geen brug" "XX-XX" "-" "2" 3 46 12 1 2363 "TrialProcStim" 24
"1962" 15 22 "right" "female" 1 "Correct" "na" "XX*X" "*" "{SPACE}" 0 87 2 0 0 "TrialProcStim" 174
"1963" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Geen brug" "XX-XX" "-" "2" 2 46 12 0 2327 "TrialProcStim" 36
"1964" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Brug" "XXX-XXX" "-" "2" 2 788 699 1 2678 "TrialProcStim" 81
"1965" 15 22 "right" "female" 1 "Correct" "na" "X*XX" "*" "2" 0 8 31 0 1646 "TrialProcStim" 248
"1966" 15 22 "right" "female" 1 "First_Digit_Incorrect" "Brug" "XXX-XXX" "-" "8" 0 263 177 0 2794 "TrialProcStim" 96
"1967" 15 22 "right" "female" 1 "Last_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "9" 3 888 62 0 2426 "TrialProcStim" 824
"1968" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Geen brug" "XX-X" "-" "1" 1 99 8 1 1767 "TrialProcStim" 92
"1969" 15 22 "right" "female" 1 "Correct" "na" "XX*X" "*" "3" 0 55 3 0 1694 "TrialProcStim" 165
"1970" 15 22 "right" "female" 1 "Middle_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "3" 8 465 22 1 2340 "TrialProcStim" 453
"1971" 15 22 "right" "female" 1 "Incorrect_Unrelated" "na" "XX*XX" "*" "9" 9 14 14 1 2990 "TrialProcStim" 195
"1972" 15 22 "right" "female" 1 "First_Digit_Incorrect" "Brug" "XX-X" "-" "2" 3 88 9 1 1768 "TrialProcStim" 69
"1973" 15 22 "right" "female" 1 "First_Digit_Incorrect" "Brug" "XX-XX" "-" "9" 3 81 37 1 2200 "TrialProcStim" 54
"1974" 15 22 "right" "female" 1 "Middle_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "{SPACE}" 0 888 574 0 0 "TrialProcStim" 304
"1975" 15 22 "right" "female" 1 "First_Digit_Incorrect" "Brug" "XXX-XX" "-" "8" 8 123 66 1 1944 "TrialProcStim" 67
"1976" 15 22 "right" "female" 1 "First_Digit_Incorrect" "Brug" "XX-XX" "-" "2" 2 52 16 0 1774 "TrialProcStim" 26
"1977" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Brug" "XX-X" "-" "2" 2 42 5 1 1483 "TrialProcStim" 33
"1978" 15 22 "right" "female" 1 "Incorrect_Related" "na" "X*XX" "*" "2" 0 5 29 1 1609 "TrialProcStim" 150
"1979" 15 22 "right" "female" 1 "Incorrect_Related" "na" "XX*XX" "*" "2" 2 12 12 1 2102 "TrialProcStim" 132
"1980" 15 22 "right" "female" 1 "Correct" "Geen brug" "XX-XX" "-" "2" 2 58 16 1 2700 "TrialProcStim" 42
"1981" 15 22 "right" "female" 1 "Last_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "3" 2 663 22 0 2704 "TrialProcStim" 649
"1982" 15 22 "right" "female" 1 "Correct" "Brug" "XXX-XX" "-" "{SPACE}" 8 123 66 0 0 "TrialProcStim" 57
"1983" 15 22 "right" "female" 1 "Middle_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "3" 2 963 52 1 2756 "TrialProcStim" 921
"1984" 15 22 "right" "female" 1 "Incorrect_Unrelated" "na" "XX*XX" "*" "8" 0 50 21 1 1836 "TrialProcStim" 1049
"1985" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Geen brug" "XX-XX" "-" "1" 3 79 68 1 1972 "TrialProcStim" 19
"1986" 15 22 "right" "female" 1 "Incorrect_Related" "na" "X*XX" "*" "8" 8 3 46 0 2316 "TrialProcStim" 141
"1987" 15 22 "right" "female" 1 "Correct" "Geen brug" "XX-X" "-" "1" 1 59 1 1 1361 "TrialProcStim" 58
"1988" 15 22 "right" "female" 1 "Middle_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "2" 2 888 62 1 2738 "TrialProcStim" 836
"1989" 15 22 "right" "female" 1 "Correct" "na" "XX*XX" "*" "0" 0 15 31 0 1828 "TrialProcStim" 465
"1990" 15 22 "right" "female" 1 "Correct" "Brug" "XX-X" "-" "0" 1 45 9 0 1356 "TrialProcStim" 36
"1991" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Brug" "XX-XX" "-" "2" 2 35 17 0 1981 "TrialProcStim" 12
"1992" 15 22 "right" "female" 1 "Last_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "9" 9 576 225 0 2418 "TrialProcStim" 359
"1993" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Brug" "XXX-XXX" "-" "9" 9 254 188 0 2019 "TrialProcStim" 64
"1994" 15 22 "right" "female" 1 "First_Digit_Incorrect" "Geen brug" "XX-X" "-" "1" 1 38 2 1 1482 "TrialProcStim" 26
"1995" 15 22 "right" "female" 1 "Correct" "Brug" "XXX-XXX" "-" "{SPACE}" 3 788 699 0 0 "TrialProcStim" 89
"1996" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Brug" "XX-XX" "-" "0" 2 91 57 1 1362 "TrialProcStim" 36
"1997" 15 22 "right" "female" 1 "Last_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "3" 0 495 244 0 1537 "TrialProcStim" 259
"1998" 15 22 "right" "female" 1 "Correct" "Geen brug" "XX-XX" "-" "2" 3 39 18 0 2391 "TrialProcStim" 21
"1999" 15 22 "right" "female" 1 "Middle_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "8" 3 339 111 0 2449 "TrialProcStim" 218
"2000" 15 22 "right" "female" 1 "Middle_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "3" 3 398 66 0 2603 "TrialProcStim" 322
"2001" 15 22 "right" "female" 1 "Incorrect_Unrelated" "na" "XX*X" "*" "0" 8 24 5 0 2400 "TrialProcStim" 119
"2002" 15 22 "right" "female" 1 "First_Digit_Incorrect" "Geen brug" "XX-X" "-" "1" 1 45 4 1 1523 "TrialProcStim" 31
"2003" 15 22 "right" "female" 1 "Incorrect_Related" "na" "XX*X" "*" "0" 0 55 3 1 1287 "TrialProcStim" 220
"2004" 15 22 "right" "female" 1 "Last_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "2" 3 339 111 1 2595 "TrialProcStim" 222
"2005" 15 22 "right" "female" 1 "Middle_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "9" 9 279 45 0 2316 "TrialProcStim" 224
"2006" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Brug" "XX-X" "-" "1" 3 88 9 1 1180 "TrialProcStim" 71
"2007" 15 22 "right" "female" 1 "Incorrect_Related" "na" "XX*XX" "*" "1" 0 25 18 1 1165 "TrialProcStim" 475
"2008" 15 22 "right" "female" 1 "Last_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "2" 0 888 574 1 1983 "TrialProcStim" 316
"2009" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Geen brug" "XX-X" "-" "1" 1 45 4 1 1479 "TrialProcStim" 42
"2010" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Brug" "XXX-XXX" "-" "0" 2 537 444 1 2127 "TrialProcStim" 97
"2011" 15 22 "right" "female" 1 "Correct" "na" "X*XX" "*" "9" 9 4 56 0 1624 "TrialProcStim" 224
"2012" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Geen brug" "XX-X" "-" "1" 1 85 2 1 1075 "TrialProcStim" 82
"2013" 15 22 "right" "female" 1 "Incorrect_Related" "na" "X*XX" "*" "9" 8 6 16 0 1983 "TrialProcStim" 102
"2014" 15 22 "right" "female" 1 "Incorrect_Unrelated" "na" "XX*XX" "*" "8" 8 25 11 1 1359 "TrialProcStim" 274
"2015" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Brug" "XXX-XX" "-" "8" 8 119 52 1 2779 "TrialProcStim" 63
"2016" 15 22 "right" "female" 1 "Incorrect_Related" "na" "XX*X" "*" "2" 3 16 4 1 1697 "TrialProcStim" 80
"2017" 15 22 "right" "female" 1 "Correct" "Brug" "XX-X" "-" "1" 3 88 9 1 1617 "TrialProcStim" 79
"2018" 15 22 "right" "female" 1 "Incorrect_Related" "na" "XX*XX" "*" "3" 0 50 21 1 2471 "TrialProcStim" 1000
"2019" 15 22 "right" "female" 1 "First_Digit_Incorrect" "Geen brug" "XX-X" "-" "1" 1 85 2 1 2689 "TrialProcStim" 73
"2020" 15 22 "right" "female" 1 "Correct" "na" "X*XX" "*" "2" 2 6 16 0 2889 "TrialProcStim" 96
"2021" 15 22 "right" "female" 1 "Correct" "Brug" "XXX-XX" "-" "8" 8 148 56 1 1641 "TrialProcStim" 92
"2022" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Brug" "XX-X" "-" "2" 2 94 8 1 2821 "TrialProcStim" 84
"2023" 15 22 "right" "female" 1 "First_Digit_Incorrect" "Brug" "XX-X" "-" "1" 2 31 9 1 2336 "TrialProcStim" 12
"2024" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Geen brug" "XX-XX" "-" "{SPACE}" 2 39 18 0 0 "TrialProcStim" 29
"2025" 15 22 "right" "female" 1 "Correct" "Brug" "XXX-XXX" "-" "8" 0 452 369 0 2095 "TrialProcStim" 83
"2026" 15 22 "right" "female" 1 "Correct" "na" "XX*XX" "*" "3" 0 25 18 0 1224 "TrialProcStim" 450
"2027" 15 22 "right" "female" 1 "First_Digit_Incorrect" "Brug" "XX-XX" "-" "0" 3 35 17 0 2843 "TrialProcStim" 28
"2028" 15 22 "right" "female" 1 "Incorrect_Unrelated" "na" "X*XX" "*" "{SPACE}" 3 5 29 0 0 "TrialProcStim" 146
"2029" 15 22 "right" "female" 1 "Correct" "Brug" "XX-X" "-" "3" 3 51 9 1 2343 "TrialProcStim" 42
"2030" 15 22 "right" "female" 1 "Correct" "na" "XX*X" "*" "0" 0 61 8 0 839 "TrialProcStim" 488
"2031" 15 22 "right" "female" 1 "Incorrect_Related" "na" "X*XX" "*" "0" 0 7 21 1 1584 "TrialProcStim" 140
"2032" 15 22 "right" "female" 1 "First_Digit_Incorrect" "Brug" "XX-X" "-" "1" 1 66 7 1 1337 "TrialProcStim" 49
"2033" 15 22 "right" "female" 1 "Correct" "Brug" "XX-X" "-" "1" 1 42 5 1 1222 "TrialProcStim" 37
"2034" 15 22 "right" "female" 1 "First_Digit_Incorrect" "Geen brug" "XX-X" "-" "1" 1 59 1 1 2001 "TrialProcStim" 48
"2035" 15 22 "right" "female" 1 "First_Digit_Incorrect" "Brug" "XXX-XX" "-" "{SPACE}" 2 156 63 0 0 "TrialProcStim" 83
"2036" 15 22 "right" "female" 1 "Correct" "na" "XX*X" "*" "9" 9 24 5 0 1694 "TrialProcStim" 120
"2037" 15 22 "right" "female" 1 "Incorrect_Unrelated" "na" "XX*XX" "*" "9" 8 13 13 1 1772 "TrialProcStim" 168
"2038" 15 22 "right" "female" 1 "Correct" "Geen brug" "XXX-XXX" "-" "2" 9 339 111 1 1330 "TrialProcStim" 228
"2039" 15 22 "right" "female" 1 "Correct" "Brug" "XXX-XX" "-" "9" 9 172 99 1 1409 "TrialProcStim" 73
"2040" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Brug" "XXX-XX" "-" "2" 2 169 85 0 2035 "TrialProcStim" 86
"2041" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Brug" "XXX-XX" "-" "2" 3 105 22 0 1716 "TrialProcStim" 87
"2042" 15 22 "right" "female" 1 "Correct" "Geen brug" "XXX-XXX" "-" "2" 9 989 577 1 1402 "TrialProcStim" 412
"2043" 15 22 "right" "female" 1 "First_Digit_Incorrect" "Brug" "XXX-XX" "-" "3" 2 105 22 0 1633 "TrialProcStim" 93
"2044" 15 22 "right" "female" 1 "Correct" "Geen brug" "XXX-XXX" "-" "3" 8 784 431 0 1827 "TrialProcStim" 353
"2045" 15 22 "right" "female" 1 "Correct" "Geen brug" "XXX-XX" "-" "3" 3 398 66 1 1336 "TrialProcStim" 332
"2046" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Geen brug" "XX-X" "-" "1" 1 38 2 1 1516 "TrialProcStim" 34
"2047" 15 22 "right" "female" 1 "First_Digit_Incorrect" "Geen brug" "XX-XX" "-" "2" 2 72 51 1 1954 "TrialProcStim" 11
"2048" 15 22 "right" "female" 1 "First_Digit_Incorrect" "Brug" "XX-X" "-" "2" 3 42 5 1 2132 "TrialProcStim" 27
"2049" 15 22 "right" "female" 1 "Correct" "Brug" "XXX-XXX" "-" "0" 0 254 188 0 1266 "TrialProcStim" 66
"2050" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Geen brug" "XX-XX" "-" "9" 2 98 64 1 2779 "TrialProcStim" 36
"2051" 15 22 "right" "female" 1 "Second_Digit_Incorrect" "Geen brug" "XX-XX" "-" "8" 3 72 51 1 1309 "TrialProcStim" 29
"2052" 15 22 "right" "female" 1 "Incorrect_Related" "na" "X*XX" "*" "0" 0 9 24 1 1371 "TrialProcStim" 207
"2053" 15 22 "right" "female" 1 "Incorrect_Unrelated" "na" "XX*XX" "*" "8" 1 12 12 1 1393 "TrialProcStim" 143
"2054" 15 22 "right" "female" 1 "Last_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "8" 8 479 105 0 1564 "TrialProcStim" 376
"2055" 15 22 "right" "female" 1 "Correct" "Brug" "XX-X" "-" "1" 3 94 8 1 1136 "TrialProcStim" 86
"2056" 15 22 "right" "female" 1 "Correct" "na" "XX*X" "*" "1" 1 10 9 1 1228 "TrialProcStim" 90
"2057" 15 22 "right" "female" 1 "Incorrect_Unrelated" "na" "X*XX" "*" "0" 0 9 24 1 1249 "TrialProcStim" 215
"2058" 15 22 "right" "female" 1 "First_Digit_Incorrect" "Brug" "XXX-XX" "-" "3" 8 169 85 1 1619 "TrialProcStim" 94
"2089" 16 20 "right" "female" 2 "Second_Digit_Incorrect" "Brug" "XXX-XXX" "-" "1" 3 788 699 0 1477 "TrialProcStim" 81
"2090" 16 20 "right" "female" 2 "Last_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "8" 2 479 105 0 2037 "TrialProcStim" 376
"2091" 16 20 "right" "female" 2 "Second_Digit_Incorrect" "Brug" "XXX-XXX" "-" "3" 3 652 559 1 2094 "TrialProcStim" 97
"2092" 16 20 "right" "female" 2 "Second_Digit_Incorrect" "Brug" "XXX-XXX" "-" "{SPACE}" 8 882 795 0 0 "TrialProcStim" 83
"2093" 16 20 "right" "female" 2 "First_Digit_Incorrect" "Geen brug" "XX-X" "-" "{SPACE}" 9 99 8 0 0 "TrialProcStim" 81
