,participant,trial,A_feature1,A_feature2,A_feature3,A_feature4,B_feature1,B_feature2,B_feature3,B_feature4,decisions
2450,25,50,1,0,0,1,0,1,1,1,1
2451,25,51,1,1,1,0,0,1,1,1,0
2452,25,52,0,0,0,1,1,0,0,0,1
2453,25,53,1,0,1,1,0,0,0,0,0
2454,25,54,1,1,1,1,0,1,0,0,0
2455,25,55,1,1,1,1,0,1,0,0,0
2456,25,56,1,1,0,0,0,1,0,1,0
2457,25,57,1,0,0,1,0,1,1,1,1
2458,25,58,1,1,0,0,0,1,0,1,0
2459,25,59,0,1,1,1,1,0,0,1,0
2460,25,60,1,0,0,0,0,1,1,0,1
2461,25,61,1,0,0,0,0,0,0,1,0
2462,25,62,0,1,1,0,1,0,0,0,0
2463,25,63,0,0,0,1,1,0,0,0,1
2464,25,64,0,1,1,0,1,0,0,0,0
2465,25,65,1,0,0,0,0,0,0,1,0
2466,25,66,0,1,0,1,1,1,0,0,1
2467,25,67,0,1,1,1,1,1,1,0,1
2468,25,68,1,0,1,0,0,0,1,1,0
2469,25,69,0,1,0,1,1,1,0,0,1
2470,25,70,1,1,0,1,0,0,0,1,0
2471,25,71,0,0,1,0,1,1,1,0,1
2472,25,72,1,1,0,0,0,1,0,1,0
2473,25,73,0,1,0,1,1,1,0,0,1
2474,25,74,1,1,1,0,0,0,1,0,0
2475,25,75,0,1,1,1,1,0,0,1,0
2476,25,76,0,1,1,0,1,0,0,0,0
2477,25,77,1,0,0,0,0,1,1,0,1
2478,25,78,0,0,1,1,1,0,1,0,1
2479,25,79,1,0,0,0,0,0,0,1,0
2480,25,80,0,0,0,1,1,0,0,0,1
2481,25,81,1,1,1,0,0,1,1,1,0
2482,25,82,0,0,0,0,1,1,0,0,1
2483,25,83,1,1,1,0,0,1,1,1,0
2484,25,84,1,0,0,0,0,1,1,0,1
2485,25,85,0,1,0,1,1,1,0,0,1
2486,25,86,1,1,1,0,0,1,1,1,0
2487,25,87,0,0,0,0,1,1,0,0,1
2488,25,88,1,1,1,1,0,0,1,1,0
2489,25,89,1,1,1,1,0,0,1,1,0
2490,25,90,0,0,1,0,1,1,1,0,1
2491,25,91,0,1,0,0,1,1,1,1,1
2492,25,92,0,0,1,1,1,1,1,1,1
2493,25,93,1,0,1,1,0,0,0,0,0
2494,25,94,0,0,0,0,1,0,1,1,1
2495,25,95,1,1,0,0,0,0,0,0,0
2496,26,0,1,0,0,1,0,1,1,1,0
2497,26,1,1,0,0,1,0,1,1,1,0
2498,26,2,1,1,1,1,0,1,0,0,0
2499,26,3,0,1,1,1,1,0,0,1,1
2500,26,4,1,0,1,1,0,0,0,0,0
2501,26,5,1,0,0,1,0,1,1,1,0
2502,26,6,0,1,1,0,1,0,0,0,1
2503,26,7,1,1,1,0,0,0,1,0,0
2504,26,8,0,0,0,0,1,0,1,1,1
2505,26,9,0,1,1,1,1,0,0,1,1
2506,26,10,1,0,0,0,0,1,1,0,0
2507,26,11,0,1,1,1,1,0,0,1,1
2508,26,12,1,1,0,0,0,1,0,1,0
2509,26,13,0,0,0,0,1,1,0,0,1
2510,26,14,0,1,1,0,1,0,0,0,1
2511,26,15,1,1,0,0,0,1,0,1,0
2512,26,16,1,0,1,0,0,0,1,1,0
2513,26,17,1,0,0,0,0,1,1,0,0
2514,26,18,1,0,0,0,0,0,0,1,0
2515,26,19,0,1,0,0,1,1,1,1,1
2516,26,20,1,1,0,0,0,1,0,1,0
2517,26,21,0,1,1,1,1,1,1,0,1
2518,26,22,1,0,1,0,0,0,1,1,0
2519,26,23,1,1,1,0,0,0,1,0,0
2520,26,24,0,0,0,1,1,1,0,1,1
2521,26,25,1,0,0,0,0,0,0,1,0
2522,26,26,0,0,0,1,1,0,0,0,1
2523,26,27,0,1,1,0,1,0,0,0,1
2524,26,28,0,1,1,0,1,0,0,0,1
2525,26,29,0,0,1,0,1,1,1,0,1
2526,26,30,0,1,1,1,1,0,0,1,1
2527,26,31,0,0,1,1,1,1,1,1,1
2528,26,32,1,0,0,0,0,1,1,0,0
2529,26,33,1,1,1,0,0,0,1,0,0
2530,26,34,0,0,1,1,1,0,1,0,1
2531,26,35,0,0,0,0,1,1,0,0,1
2532,26,36,1,1,0,0,0,0,0,0,0
2533,26,37,1,1,0,1,0,0,0,1,0
2534,26,38,1,1,0,0,0,1,0,1,0
2535,26,39,0,0,0,1,1,0,0,0,1
2536,26,40,0,1,1,1,1,0,0,1,1
2537,26,41,1,0,0,1,0,1,1,1,0
2538,26,42,1,0,1,1,0,0,0,0,0
2539,26,43,1,0,1,1,0,0,0,0,0
2540,26,44,0,0,0,1,1,0,0,0,1
2541,26,45,0,1,1,0,1,0,0,0,1
2542,26,46,0,1,0,0,1,1,1,1,1
2543,26,47,0,1,0,1,1,1,0,0,1
2544,26,48,1,1,0,0,0,0,0,0,0
2545,26,49,0,1,1,0,1,0,0,0,1
2546,26,50,1,0,1,0,0,0,1,1,0
2547,26,51,1,0,0,0,0,1,1,0,0
2548,26,52,0,1,1,1,1,0,0,1,1
2549,26,53,0,1,1,0,1,0,0,0,1
2550,26,54,1,1,1,1,0,0,1,1,0
2551,26,55,1,0,0,1,0,1,1,1,0
2552,26,56,1,0,0,0,0,1,1,0,0
2553,26,57,0,1,1,1,1,0,0,1,1
2554,26,58,1,0,0,0,0,1,1,0,0
2555,26,59,1,1,0,1,0,0,0,1,0
2556,26,60,0,1,0,1,1,1,0,0,1
2557,26,61,1,1,1,0,0,1,1,1,0
2558,26,62,1,1,1,0,0,1,1,1,0
2559,26,63,0,0,1,0,1,1,1,0,1
2560,26,64,1,1,1,1,0,0,1,1,0
2561,26,65,1,1,1,0,0,1,1,1,0
2562,26,66,0,0,0,0,1,0,1,1,1
2563,26,67,1,1,1,1,0,1,0,0,0
2564,26,68,0,0,1,1,1,0,1,0,1
2565,26,69,0,0,1,1,1,0,1,0,1
2566,26,70,0,0,1,1,1,1,1,1,1
2567,26,71,1,0,1,0,0,0,1,1,0
2568,26,72,1,0,0,0,0,1,1,0,0
2569,26,73,1,1,1,0,0,1,1,1,0
2570,26,74,1,1,1,1,0,0,1,1,0
2571,26,75,0,1,1,0,1,0,0,0,1
2572,26,76,1,0,0,0,0,1,1,0,0
2573,26,77,1,1,0,0,0,0,0,0,0
2574,26,78,0,0,0,0,1,1,0,0,1
2575,26,79,0,1,1,1,1,1,1,0,1
2576,26,80,1,0,0,0,0,0,0,1,0
2577,26,81,0,0,0,1,1,0,0,0,1
2578,26,82,0,0,1,1,1,0,1,0,1
2579,26,83,0,1,1,1,1,0,0,1,1
2580,26,84,1,0,0,0,0,0,0,1,0
2581,26,85,0,1,0,1,1,1,0,0,1
2582,26,86,0,1,1,1,1,1,1,0,1
2583,26,87,1,0,0,1,0,1,1,1,0
2584,26,88,1,0,0,1,0,1,1,1,0
2585,26,89,0,1,1,1,1,1,1,0,1
2586,26,90,1,0,0,1,0,1,1,1,0
2587,26,91,0,0,0,1,1,1,0,1,1
2588,26,92,0,0,0,0,1,0,1,1,1
2589,26,93,1,1,0,1,0,0,0,1,0
2590,26,94,1,1,1,1,0,1,0,0,0
2591,26,95,0,1,0,1,1,1,0,0,1
2592,27,0,1,0,1,0,0,0,1,1,0
2593,27,1,1,0,0,0,0,1,1,0,1
2594,27,2,1,1,1,0,0,1,1,1,0
2595,27,3,1,1,0,0,0,0,0,0,0
2596,27,4,1,0,0,0,0,1,1,0,0
2597,27,5,0,0,1,0,1,1,1,0,1
2598,27,6,0,1,1,1,1,1,1,0,1
2599,27,7,0,1,1,0,1,0,0,0,0
2600,27,8,0,0,0,1,1,1,0,1,1
2601,27,9,1,1,1,0,0,1,1,1,0
2602,27,10,1,0,0,0,0,1,1,0,1
2603,27,11,1,0,1,1,0,0,0,0,0
2604,27,12,0,1,1,1,1,1,1,0,1
2605,27,13,0,1,0,1,1,1,0,0,1
2606,27,14,0,0,1,1,1,0,1,0,1
2607,27,15,0,1,1,0,1,0,0,0,0
2608,27,16,1,0,0,1,0,1,1,1,1
2609,27,17,0,0,0,0,1,1,0,0,1
2610,27,18,1,0,0,1,0,1,1,1,1
2611,27,19,1,1,1,1,0,0,1,1,0
2612,27,20,1,1,1,0,0,1,1,1,0
2613,27,21,1,1,0,0,0,0,0,0,0
2614,27,22,1,1,0,1,0,0,0,1,0
2615,27,23,1,1,1,1,0,1,0,0,0
2616,27,24,1,0,0,1,0,1,1,1,1
2617,27,25,1,1,1,1,0,1,0,0,0
2618,27,26,0,0,1,1,1,1,1,1,1
2619,27,27,1,0,1,1,0,0,0,0,0
2620,27,28,1,0,0,0,0,0,0,1,0
2621,27,29,0,0,0,1,1,0,0,0,1
2622,27,30,0,1,1,0,1,0,0,0,0
2623,27,31,1,1,0,0,0,1,0,1,0
2624,27,32,0,1,0,1,1,1,0,0,1
2625,27,33,0,0,0,0,1,0,1,1,1
2626,27,34,1,1,0,1,0,0,0,1,0
2627,27,35,0,1,1,0,1,0,0,0,0
2628,27,36,0,1,1,0,1,0,0,0,0
2629,27,37,0,0,1,1,1,0,1,0,1
2630,27,38,1,0,0,1,0,1,1,1,1
2631,27,39,1,1,0,1,0,0,0,1,0
2632,27,40,0,1,1,1,1,0,0,1,0
2633,27,41,1,0,1,0,0,0,1,1,0
2634,27,42,1,1,1,1,0,0,1,1,0
2635,27,43,0,1,1,1,1,1,1,0,1
2636,27,44,0,1,1,1,1,0,0,1,0
2637,27,45,1,0,0,0,0,0,0,1,0
2638,27,46,0,0,0,1,1,0,0,0,1
2639,27,47,0,1,1,1,1,0,0,1,0
2640,27,48,1,0,0,1,0,1,1,1,1
2641,27,49,1,0,0,0,0,1,1,0,1
2642,27,50,1,1,1,1,0,1,0,0,0
2643,27,51,1,0,0,0,0,0,0,1,0
2644,27,52,0,1,1,0,1,0,0,0,0
2645,27,53,1,0,0,1,0,1,1,1,1
2646,27,54,1,1,1,0,0,0,1,0,0
2647,27,55,1,1,1,0,0,0,1,0,0
2648,27,56,0,0,0,1,1,0,0,0,1
2649,27,57,1,1,1,1,0,0,1,1,0
2650,27,58,0,0,0,1,1,0,0,0,1
2651,27,59,0,0,0,0,1,0,1,1,1
2652,27,60,0,1,1,1,1,0,0,1,0
2653,27,61,0,0,0,0,1,1,0,0,1
2654,27,62,0,1,0,1,1,1,0,0,1
2655,27,63,0,0,1,1,1,1,1,1,1
2656,27,64,0,1,0,0,1,1,1,1,1
2657,27,65,1,0,0,0,0,1,1,0,1
2658,27,66,1,1,1,0,0,1,1,1,0
2659,27,67,1,0,0,0,0,1,1,0,1
2660,27,68,0,0,0,0,1,1,0,0,1
2661,27,69,0,1,1,1,1,1,1,0,1
2662,27,70,0,1,1,0,1,0,0,0,0
2663,27,71,1,0,1,0,0,0,1,1,0
2664,27,72,1,0,1,1,0,0,0,0,0
2665,27,73,1,0,0,0,0,0,0,1,0
2666,27,74,0,0,1,1,1,0,1,0,1
2667,27,75,0,1,1,1,1,0,0,1,0
2668,27,76,1,0,0,0,0,1,1,0,1
2669,27,77,1,1,0,0,0,1,0,1,0
2670,27,78,1,1,0,0,0,0,0,0,0
2671,27,79,0,1,1,1,1,0,0,1,0
2672,27,80,0,1,0,1,1,1,0,0,1
2673,27,81,0,0,1,0,1,1,1,0,1
2674,27,82,1,0,1,0,0,0,1,1,0
2675,27,83,0,0,0,1,1,1,0,1,1
2676,27,84,0,0,0,0,1,0,1,1,1
2677,27,85,0,1,1,1,1,0,0,1,0
2678,27,86,1,1,0,0,0,1,0,1,0
2679,27,87,1,1,1,0,0,0,1,0,0
2680,27,88,1,1,0,0,0,1,0,1,0
2681,27,89,0,1,1,1,1,0,0,1,0
2682,27,90,1,0,0,1,0,1,1,1,1
2683,27,91,0,1,1,0,1,0,0,0,0
2684,27,92,0,0,1,1,1,0,1,0,1
2685,27,93,1,0,0,1,0,1,1,1,1
2686,27,94,1,0,0,0,0,1,1,0,1
2687,27,95,0,1,0,0,1,1,1,1,1
2688,28,0,1,0,0,0,0,1,1,0,1
2689,28,1,1,0,0,0,0,1,1,0,1
2690,28,2,0,1,0,0,1,1,1,1,1
2691,28,3,1,0,0,0,0,1,1,0,1
2692,28,4,0,1,0,1,1,1,0,0,1
2693,28,5,1,1,1,0,0,0,1,0,0
2694,28,6,1,1,0,0,0,0,0,0,0
2695,28,7,0,0,1,1,1,0,1,0,1
2696,28,8,1,0,0,1,0,1,1,1,1
2697,28,9,0,1,1,1,1,0,0,1,0
2698,28,10,0,0,1,0,1,1,1,0,1
2699,28,11,0,0,0,1,1,0,0,0,1
2700,28,12,0,1,1,1,1,0,0,1,0
2701,28,13,1,1,1,1,0,0,1,1,0
2702,28,14,1,0,1,0,0,0,1,1,0
2703,28,15,1,1,1,0,0,1,1,1,0
2704,28,16,1,1,0,0,0,1,0,1,0
2705,28,17,1,1,1,1,0,1,0,0,0
2706,28,18,0,1,1,0,1,0,0,0,0
2707,28,19,1,1,1,1,0,0,1,1,0
2708,28,20,0,0,1,0,1,1,1,0,1
2709,28,21,0,1,1,0,1,0,0,0,0
2710,28,22,0,0,0,0,1,1,0,0,1
2711,28,23,1,0,1,1,0,0,0,0,0
2712,28,24,0,1,1,1,1,0,0,1,0
2713,28,25,1,0,1,0,0,0,1,1,0
2714,28,26,0,1,1,1,1,1,1,0,1
2715,28,27,1,0,0,1,0,1,1,1,1
2716,28,28,1,0,0,0,0,1,1,0,1
2717,28,29,0,1,0,1,1,1,0,0,1
2718,28,30,1,0,1,1,0,0,0,0,0
2719,28,31,0,1,1,1,1,0,0,1,0
2720,28,32,1,1,1,0,0,0,1,0,0
2721,28,33,0,0,0,0,1,1,0,0,1
2722,28,34,1,1,0,0,0,0,0,0,0
2723,28,35,0,0,0,0,1,0,1,1,1
2724,28,36,1,1,0,0,0,0,0,0,0
2725,28,37,1,1,0,0,0,1,0,1,0
2726,28,38,0,0,0,1,1,1,0,1,1
2727,28,39,1,1,0,1,0,0,0,1,0
2728,28,40,1,1,1,0,0,0,1,0,0
2729,28,41,0,1,1,1,1,0,0,1,0
2730,28,42,0,1,1,0,1,0,0,0,0
2731,28,43,1,0,0,1,0,1,1,1,1
2732,28,44,1,1,0,1,0,0,0,1,0
2733,28,45,1,0,0,1,0,1,1,1,1
2734,28,46,1,0,1,0,0,0,1,1,0
2735,28,47,1,0,1,0,0,0,1,1,0
2736,28,48,0,0,0,0,1,0,1,1,1
2737,28,49,1,0,0,0,0,1,1,0,1
2738,28,50,1,1,1,0,0,1,1,1,0
2739,28,51,0,0,1,1,1,0,1,0,1
2740,28,52,1,0,0,0,0,0,0,1,0
2741,28,53,1,1,1,1,0,1,0,0,0
2742,28,54,0,0,0,1,1,0,0,0,1
2743,28,55,1,1,1,0,0,1,1,1,0
2744,28,56,0,1,1,0,1,0,0,0,0
2745,28,57,1,0,0,1,0,1,1,1,1
2746,28,58,1,0,0,0,0,1,1,0,1
2747,28,59,1,0,0,0,0,0,0,1,0
2748,28,60,1,1,1,0,0,1,1,1,0
2749,28,61,0,1,1,1,1,0,0,1,0
2750,28,62,1,1,0,1,0,0,0,1,0
2751,28,63,1,0,0,0,0,1,1,0,1
2752,28,64,1,0,0,1,0,1,1,1,1
2753,28,65,1,0,0,1,0,1,1,1,1
2754,28,66,1,1,1,1,0,0,1,1,0
2755,28,67,0,1,1,1,1,1,1,0,1
2756,28,68,1,0,0,1,0,1,1,1,1
2757,28,69,1,0,1,1,0,0,0,0,0
2758,28,70,0,1,1,1,1,1,1,0,1
2759,28,71,0,1,1,1,1,0,0,1,0
2760,28,72,0,1,1,1,1,0,0,1,0
2761,28,73,0,0,0,0,1,0,1,1,1
2762,28,74,0,1,0,1,1,1,0,0,1
2763,28,75,1,0,0,0,0,1,1,0,1
2764,28,76,0,1,1,0,1,0,0,0,0
2765,28,77,1,0,0,0,0,0,0,1,0
2766,28,78,0,1,1,1,1,1,1,0,1
2767,28,79,1,1,0,0,0,1,0,1,0
2768,28,80,0,0,1,1,1,1,1,1,1
2769,28,81,0,0,0,0,1,1,0,0,1
2770,28,82,0,0,0,1,1,1,0,1,1
2771,28,83,0,1,1,0,1,0,0,0,0
2772,28,84,0,1,0,0,1,1,1,1,1
2773,28,85,0,0,0,1,1,0,0,0,1
2774,28,86,0,1,0,1,1,1,0,0,1
2775,28,87,0,0,1,1,1,0,1,0,1
2776,28,88,0,1,1,0,1,0,0,0,0
2777,28,89,0,0,1,1,1,0,1,0,1
2778,28,90,1,1,0,0,0,1,0,1,0
2779,28,91,1,0,0,0,0,0,0,1,0
2780,28,92,0,0,0,1,1,0,0,0,1
2781,28,93,0,1,1,0,1,0,0,0,0
2782,28,94,1,1,1,1,0,1,0,0,0
2783,28,95,0,0,1,1,1,1,1,1,1
2784,29,0,0,1,1,0,1,0,0,0,0
2785,29,1,0,0,0,1,1,1,0,1,1
2786,29,2,1,0,0,1,0,1,1,1,1
2787,29,3,0,1,1,1,1,0,0,1,0
2788,29,4,0,1,1,1,1,0,0,1,0
2789,29,5,0,1,1,1,1,1,1,0,1
2790,29,6,1,0,0,1,0,1,1,1,1
2791,29,7,0,0,1,1,1,0,1,0,1
2792,29,8,0,0,0,1,1,0,0,0,1
2793,29,9,0,1,1,0,1,0,0,0,0
2794,29,10,1,1,0,0,0,0,0,0,0
2795,29,11,1,1,0,0,0,0,0,0,0
2796,29,12,1,1,0,0,0,1,0,1,0
2797,29,13,1,0,1,1,0,0,0,0,0
2798,29,14,1,1,0,0,0,1,0,1,0
2799,29,15,1,0,1,0,0,0,1,1,0
2800,29,16,0,0,0,1,1,0,0,0,1
2801,29,17,1,1,1,0,0,0,1,0,0
2802,29,18,1,1,1,1,0,0,1,1,0
2803,29,19,1,0,1,0,0,0,1,1,0
2804,29,20,0,1,1,1,1,0,0,1,0
2805,29,21,1,1,1,0,0,1,1,1,0
2806,29,22,0,1,1,1,1,1,1,0,1
2807,29,23,1,0,0,1,0,1,1,1,1
2808,29,24,1,1,1,1,0,0,1,1,0
2809,29,25,0,0,0,0,1,1,0,0,1
2810,29,26,0,0,0,1,1,0,0,0,1
2811,29,27,0,0,1,1,1,1,1,1,1
2812,29,28,0,0,0,0,1,0,1,1,1
2813,29,29,1,0,0,0,0,0,0,1,0
2814,29,30,0,1,1,0,1,0,0,0,0
2815,29,31,0,1,1,0,1,0,0,0,0
2816,29,32,1,0,1,0,0,0,1,1,0
2817,29,33,1,0,0,1,0,1,1,1,1
2818,29,34,1,1,0,1,0,0,0,1,0
2819,29,35,1,1,1,0,0,1,1,1,0
2820,29,36,0,1,1,1,1,1,1,0,1
2821,29,37,0,1,1,1,1,0,0,1,0
2822,29,38,1,0,0,1,0,1,1,1,1
2823,29,39,0,1,0,1,1,1,0,0,1
2824,29,40,0,1,0,0,1,1,1,1,1
2825,29,41,1,0,0,0,0,1,1,0,1
2826,29,42,0,1,0,0,1,1,1,1,1
2827,29,43,1,0,0,0,0,0,0,1,0
2828,29,44,1,1,1,0,0,0,1,0,0
2829,29,45,0,1,1,0,1,0,0,0,0
2830,29,46,0,1,1,1,1,0,0,1,0
2831,29,47,1,1,1,0,0,0,1,0,0
2832,29,48,0,1,1,1,1,0,0,1,0
2833,29,49,0,0,1,0,1,1,1,0,1
2834,29,50,0,0,0,1,1,1,0,1,1
2835,29,51,0,1,1,0,1,0,0,0,0
2836,29,52,1,0,0,0,0,1,1,0,1
2837,29,53,0,1,0,1,1,1,0,0,1
2838,29,54,1,1,0,0,0,0,0,0,0
2839,29,55,0,0,1,1,1,0,1,0,1
2840,29,56,0,1,1,0,1,0,0,0,0
2841,29,57,1,0,0,0,0,1,1,0,1
2842,29,58,1,0,0,0,0,1,1,0,0
2843,29,59,0,0,0,1,1,0,0,0,1
2844,29,60,1,1,1,1,0,1,0,0,0
2845,29,61,1,0,0,1,0,1,1,1,1
2846,29,62,0,1,1,1,1,1,1,0,1
2847,29,63,0,1,0,1,1,1,0,0,1
2848,29,64,1,1,1,0,0,1,1,1,0
2849,29,65,1,0,0,0,0,1,1,0,1
2850,29,66,1,0,0,1,0,1,1,1,1
2851,29,67,1,1,1,0,0,1,1,1,0
2852,29,68,1,0,0,0,0,1,1,0,1
2853,29,69,1,0,0,0,0,1,1,0,1
2854,29,70,1,1,0,1,0,0,0,1,0
2855,29,71,0,0,0,0,1,0,1,1,1
2856,29,72,1,1,1,1,0,1,0,0,0
2857,29,73,0,0,1,1,1,0,1,0,1
2858,29,74,0,1,0,1,1,1,0,0,1
2859,29,75,0,1,1,1,1,0,0,1,0
2860,29,76,0,0,1,1,1,0,1,0,1
2861,29,77,1,1,0,0,0,1,0,1,0
2862,29,78,0,0,1,0,1,1,1,0,1
2863,29,79,0,0,1,1,1,1,1,1,1
2864,29,80,1,0,0,0,0,0,0,1,0
2865,29,81,1,0,1,0,0,0,1,1,0
2866,29,82,1,1,0,0,0,1,0,1,0
2867,29,83,1,0,0,0,0,0,0,1,0
2868,29,84,1,1,0,1,0,0,0,1,0
2869,29,85,0,0,0,0,1,1,0,0,1
2870,29,86,0,0,0,0,1,1,0,0,1
2871,29,87,1,1,1,1,0,1,0,0,0
2872,29,88,1,1,1,1,0,0,1,1,0
2873,29,89,0,1,1,1,1,0,0,1,0
2874,29,90,1,0,0,1,0,1,1,1,1
2875,29,91,0,0,0,0,1,0,1,1,1
2876,29,92,0,1,1,0,1,0,0,0,0
2877,29,93,1,0,1,1,0,0,0,0,0
2878,29,94,1,0,0,0,0,1,1,0,1
2879,29,95,1,0,1,1,0,0,0,0,0
2880,30,0,1,0,1,1,0,0,0,0,1
2881,30,1,0,1,1,1,1,0,0,1,0
2882,30,2,1,0,0,0,0,0,0,1,1
2883,30,3,1,1,1,1,0,1,0,0,0
2884,30,4,1,1,0,0,0,0,0,0,1
2885,30,5,0,0,1,0,1,1,1,0,1
2886,30,6,0,0,0,0,1,0,1,1,0
2887,30,7,1,0,0,1,0,1,1,1,1
2888,30,8,1,0,0,0,0,0,0,1,1
2889,30,9,1,1,0,0,0,1,0,1,0
2890,30,10,1,1,0,0,0,1,0,1,0
2891,30,11,1,0,0,0,0,1,1,0,0
2892,30,12,1,1,1,0,0,0,1,0,0
2893,30,13,1,1,1,0,0,0,1,0,0
2894,30,14,0,1,1,1,1,0,0,1,0
2895,30,15,0,0,1,1,1,0,1,0,0
2896,30,16,0,1,1,0,1,0,0,0,1
2897,30,17,0,1,1,1,1,0,0,1,0
2898,30,18,0,1,1,1,1,1,1,0,1
2899,30,19,1,1,1,0,0,1,1,1,0
2900,30,20,1,0,1,0,0,0,1,1,1
2901,30,21,0,0,1,1,1,1,1,1,1
2902,30,22,1,0,1,0,0,0,1,1,1
2903,30,23,1,0,0,1,0,1,1,1,1
2904,30,24,1,0,0,0,0,1,1,0,0
2905,30,25,1,0,0,1,0,1,1,1,1
2906,30,26,1,0,0,0,0,1,1,0,0
2907,30,27,1,0,0,1,0,1,1,1,1
2908,30,28,0,0,0,0,1,1,0,0,0
2909,30,29,0,0,0,1,1,1,0,1,0
2910,30,30,1,0,0,0,0,1,1,0,0
2911,30,31,1,1,1,0,0,1,1,1,0
2912,30,32,0,0,0,1,1,1,0,1,0
2913,30,33,1,0,0,1,0,1,1,1,1
2914,30,34,0,1,0,0,1,1,1,1,1
2915,30,35,0,1,0,1,1,1,0,0,1
2916,30,36,0,1,1,1,1,1,1,0,1
2917,30,37,0,1,1,1,1,0,0,1,0
2918,30,38,1,1,0,0,0,0,0,0,1
2919,30,39,1,0,1,0,0,0,1,1,1
2920,30,40,0,1,1,1,1,0,0,1,0
2921,30,41,0,0,1,1,1,0,1,0,0
2922,30,42,1,1,1,0,0,1,1,1,0
2923,30,43,1,1,0,0,0,0,0,0,1
2924,30,44,1,1,1,1,0,1,0,0,0
2925,30,45,0,1,1,1,1,1,1,0,1
2926,30,46,1,1,1,0,0,1,1,1,0
2927,30,47,0,1,0,1,1,1,0,0,1
2928,30,48,1,0,1,1,0,0,0,0,1
2929,30,49,0,1,1,0,1,0,0,0,1
2930,30,50,1,0,1,0,0,0,1,1,1
2931,30,51,0,1,1,0,1,0,0,0,1
2932,30,52,1,0,1,1,0,0,0,0,1
2933,30,53,1,0,0,0,0,1,1,0,0
2934,30,54,1,0,0,0,0,1,1,0,0
2935,30,55,0,0,0,0,1,0,1,1,0
2936,30,56,1,0,0,1,0,1,1,1,1
2937,30,57,1,1,1,1,0,0,1,1,0
2938,30,58,0,1,1,0,1,0,0,0,1
2939,30,59,0,0,1,1,1,1,1,1,1
2940,30,60,0,0,0,1,1,0,0,0,0
2941,30,61,0,0,0,0,1,1,0,0,0
2942,30,62,1,1,1,1,0,0,1,1,0
2943,30,63,0,1,1,1,1,1,1,0,1
2944,30,64,1,1,0,0,0,1,0,1,0
2945,30,65,0,0,1,1,1,0,1,0,0
2946,30,66,0,1,1,1,1,0,0,1,0
2947,30,67,1,0,0,0,0,1,1,0,0
2948,30,68,0,1,1,1,1,0,0,1,0
2949,30,69,1,1,0,0,0,1,0,1,0
2950,30,70,0,1,1,0,1,0,0,0,1
2951,30,71,0,0,0,1,1,0,0,0,1
2952,30,72,1,1,1,1,0,0,1,1,0
2953,30,73,1,0,0,0,0,1,1,0,0
2954,30,74,1,1,0,1,0,0,0,1,1
2955,30,75,0,0,0,0,1,0,1,1,0
2956,30,76,0,0,0,0,1,1,0,0,0
2957,30,77,0,0,0,1,1,0,0,0,0
2958,30,78,0,1,1,0,1,0,0,0,1
2959,30,79,0,0,0,1,1,0,0,0,0
2960,30,80,0,1,1,0,1,0,0,0,1
2961,30,81,0,1,0,1,1,1,0,0,1
2962,30,82,0,1,1,0,1,0,0,0,1
2963,30,83,1,1,0,1,0,0,0,1,1
2964,30,84,0,1,1,1,1,0,0,1,0
2965,30,85,1,1,0,1,0,0,0,1,1
2966,30,86,0,0,1,0,1,1,1,0,1
2967,30,87,0,0,1,1,1,0,1,0,0
2968,30,88,0,1,0,0,1,1,1,1,1
2969,30,89,1,0,0,1,0,1,1,1,1
2970,30,90,1,0,0,1,0,1,1,1,1
2971,30,91,0,1,0,1,1,1,0,0,1
2972,30,92,1,1,1,1,0,1,0,0,0
2973,30,93,1,1,1,0,0,0,1,0,0
2974,30,94,1,0,0,0,0,0,0,1,1
2975,30,95,1,0,0,0,0,0,0,1,1
2976,31,0,1,0,0,0,0,0,0,1,0
2977,31,1,0,1,1,1,1,1,1,0,0
2978,31,2,0,0,0,0,1,0,1,1,1
2979,31,3,1,1,0,1,0,0,0,1,1
2980,31,4,0,1,1,1,1,1,1,0,1
2981,31,5,0,1,1,1,1,0,0,1,1
2982,31,6,1,1,0,0,0,0,0,0,0
2983,31,7,1,1,1,1,0,1,0,0,1
2984,31,8,1,0,0,0,0,1,1,0,1
2985,31,9,1,0,0,1,0,1,1,1,1
2986,31,10,1,0,0,0,0,1,1,0,1
2987,31,11,1,1,0,0,0,1,0,1,0
2988,31,12,0,0,1,1,1,0,1,0,0
2989,31,13,1,0,0,1,0,1,1,1,1
2990,31,14,0,0,0,1,1,1,0,1,1
2991,31,15,0,0,0,1,1,0,0,0,1
2992,31,16,0,0,0,0,1,1,0,0,1
2993,31,17,1,1,1,1,0,1,0,0,0
2994,31,18,1,0,1,1,0,0,0,0,0
2995,31,19,1,1,0,0,0,1,0,1,0
2996,31,20,1,0,0,0,0,0,0,1,0
2997,31,21,1,0,0,0,0,0,0,1,0
2998,31,22,0,1,0,1,1,1,0,0,1
2999,31,23,0,1,0,1,1,1,0,0,1
3000,31,24,1,1,1,0,0,1,1,1,0
3001,31,25,0,0,0,0,1,1,0,0,1
3002,31,26,0,1,1,0,1,0,0,0,0
3003,31,27,0,1,1,0,1,0,0,0,0
3004,31,28,0,0,1,1,1,0,1,0,1
3005,31,29,1,0,0,0,0,1,1,0,1
3006,31,30,0,1,1,1,1,0,0,1,0
